patent_number,date,title,tokens,nltk_pos,is_prpn_nltk,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len
US113562A,1871-04-11,William j ,"['William', 'j']","[('William', 'NNP'), ('j', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US113624A,1871-04-11,Thomas h ,"['Thomas', 'h']","[('Thomas', 'NNP'), ('h', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US113656A,1871-04-11,William p ,"['William', 'p']","[('William', 'NNP'), ('p', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US113679A,1871-04-11,John james lundy ,"['John', 'james', 'lundy']","[('John', 'NNP'), ('james', 'VBZ'), ('lundy', 'JJ')]",1,"['PROPN', 'PROPN', 'PROPN']",['PERSON'],1,1,3
US113685A,1871-04-11,John w ,"['John', 'w']","[('John', 'NNP'), ('w', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US113702A,1871-04-11,Joseph w ,"['Joseph', 'w']","[('Joseph', 'NNP'), ('w', 'NN')]",1,"['PROPN', 'ADV']",['PERSON'],1,1,2
US113762A,1871-04-18,Julius w ,"['Julius', 'w']","[('Julius', 'NNP'), ('w', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US113783A,1871-04-18,Donald d ,"['Donald', 'd']","[('Donald', 'NNP'), ('d', 'NN')]",1,"['PROPN', 'X']",['PERSON'],1,1,2
US113801A,1871-04-18,Richard sammer ,"['Richard', 'sammer']","[('Richard', 'NNP'), ('sammer', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US113824A,1871-04-18,William h ,"['William', 'h']","[('William', 'NNP'), ('h', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US113943A,1871-04-18,William steschult ,"['William', 'steschult']","[('William', 'NNP'), ('steschult', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US114002A,1871-04-25,Joseph s ,"['Joseph', 's']","[('Joseph', 'NNP'), ('s', 'NN')]",1,"['PROPN', 'VERB']",['PERSON'],1,1,2
US114005A,1871-04-25,Edward a ,"['Edward', 'a']","[('Edward', 'NNP'), ('a', 'DT')]",1,"['PROPN', 'PRON']",['PERSON'],1,1,2
US114027A,1871-04-25,Joab morss and franklin b ,"['Joab', 'morss', 'and', 'franklin', 'b']","[('Joab', 'NNP'), ('morss', 'NN'), ('and', 'CC'), ('franklin', 'NN'), ('b', 'NN')]",1,"['PROPN', 'NOUN', 'CCONJ', 'PROPN', 'NOUN']","['PERSON', 'ORG']",1,1,5
US114032A,1871-04-25,Patrick o connor ,"['Patrick', 'o', 'connor']","[('Patrick', 'NNP'), ('o', 'PRP'), ('connor', 'VBP')]",1,"['PROPN', 'INTJ', 'NOUN']",['PERSON'],1,1,3
US114089A,1871-04-25,Joseph f ,"['Joseph', 'f']","[('Joseph', 'NNP'), ('f', 'NN')]",1,"['PROPN', 'X']",['PERSON'],1,1,2
US114111A,1871-04-25,John corley ,"['John', 'corley']","[('John', 'NNP'), ('corley', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US114224A,1871-04-25,George w ,"['George', 'w']","[('George', 'NNP'), ('w', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US114338A,1871-05-02,George pibrge ,"['George', 'pibrge']","[('George', 'NNP'), ('pibrge', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US114410A,1871-05-02,Hugh w ,"['Hugh', 'w']","[('Hugh', 'NNP'), ('w', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US114450A,1871-05-02,William h ,"['William', 'h']","[('William', 'NNP'), ('h', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US114496A,1871-05-02,James m ,"['James', 'm']","[('James', 'NNP'), ('m', 'NN')]",1,"['PROPN', 'VERB']",['PERSON'],1,1,2
US114541A,1871-05-09,William r ,"['William', 'r']","[('William', 'NNP'), ('r', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US114585A,1871-05-09,Clinton h ,"['Clinton', 'h']","[('Clinton', 'NNP'), ('h', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US114691A,1871-05-09,Philippe koch ,"['Philippe', 'koch']","[('Philippe', 'NNP'), ('koch', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US114848A,1871-05-16,Josiah s ,"['Josiah', 's']","[('Josiah', 'NNP'), ('s', 'NN')]",1,"['PROPN', 'VERB']",['PERSON'],1,1,2
US115142A,1871-05-23,Edward williams ,"['Edward', 'williams']","[('Edward', 'NNP'), ('williams', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US115163A,1871-05-23,William -chicken ,"['William', '-chicken']","[('William', 'NNP'), ('-chicken', 'NNP')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US115189A,1871-05-23,Thomas s ,"['Thomas', 's']","[('Thomas', 'NNP'), ('s', 'NN')]",1,"['PROPN', 'VERB']",['PERSON'],1,1,2
US115285A,1871-05-30,Edward dithridge ,"['Edward', 'dithridge']","[('Edward', 'NNP'), ('dithridge', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US115310A,1871-05-30,Lidie ,['Lidie'],"[('Lidie', 'NNP')]",1,['PROPN'],['PERSON'],1,1,1
US115327A,1871-05-30,William p ,"['William', 'p']","[('William', 'NNP'), ('p', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US115373A,1871-05-30,smith ,['smith'],"[('smith', 'NN')]",0,['PROPN'],['PERSON'],1,1,1
US115409A,1871-05-30,Albebt albektson ,"['Albebt', 'albektson']","[('Albebt', 'NNP'), ('albektson', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US115424A,1871-05-30,Xjmprpvementin l lathes for turning axles ,"['Xjmprpvementin', 'l', 'lathes', 'for', 'turning', 'axles']","[('Xjmprpvementin', 'NN'), ('l', 'NN'), ('lathes', 'NNS'), ('for', 'IN'), ('turning', 'VBG'), ('axles', 'NNS')]",0,"['ADJ', 'NOUN', 'VERB', 'ADP', 'VERB', 'NOUN']",['PERSON'],0,1,6
US115449A,1871-05-30,Davis henry  ,"['Davis', 'henry']","[('Davis', 'NNP'), ('henry', 'NN')]",1,"['PROPN', 'PROPN', 'SPACE']",['PERSON'],1,1,3
US115486A,1871-05-30,George lauded ,"['George', 'lauded']","[('George', 'NNP'), ('lauded', 'VBD')]",1,"['PROPN', 'VERB']",['PERSON'],1,1,2
US115527A,1871-05-30,Edwin russell ,"['Edwin', 'russell']","[('Edwin', 'NNP'), ('russell', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US115534A,1871-05-30,Charles d ,"['Charles', 'd']","[('Charles', 'NNP'), ('d', 'NN')]",1,"['PROPN', 'X']",['PERSON'],1,1,2
US115544A,1871-05-30,Andrew ttjefbull ,"['Andrew', 'ttjefbull']","[('Andrew', 'NNP'), ('ttjefbull', 'NN')]",1,"['PROPN', 'VERB']",['PERSON'],1,1,2
US115568A,1871-06-06,Johx s ,"['Johx', 's']","[('Johx', 'NNP'), ('s', 'NN')]",1,"['PROPN', 'VERB']",['PERSON'],1,1,2
US115577A,1871-06-06,William a ,"['William', 'a']","[('William', 'NNP'), ('a', 'DT')]",1,"['PROPN', 'PRON']",['PERSON'],1,1,2
US115606A,1871-06-06,Johjt haeeis ,"['Johjt', 'haeeis']","[('Johjt', 'NNP'), ('haeeis', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US115641A,1871-06-06,robinson ,['robinson'],"[('robinson', 'NN')]",0,['PROPN'],['PERSON'],1,1,1
US115644A,1871-06-06,Watson sanford ,"['Watson', 'sanford']","[('Watson', 'NNP'), ('sanford', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US115667A,1871-06-06,George westlxghotjse ,"['George', 'westlxghotjse']","[('George', 'NNP'), ('westlxghotjse', 'NN')]",1,"['PROPN', 'VERB']",['PERSON'],1,1,2
US115678A,1871-06-06,William henry barwick ,"['William', 'henry', 'barwick']","[('William', 'NNP'), ('henry', 'NN'), ('barwick', 'NN')]",1,"['PROPN', 'PROPN', 'NOUN']",['PERSON'],1,1,3
US115694A,1871-06-06,William e ,"['William', 'e']","[('William', 'NNP'), ('e', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US115706A,1871-06-06,Joseph m ,"['Joseph', 'm']","[('Joseph', 'NNP'), ('m', 'NN')]",1,"['PROPN', 'VERB']",['PERSON'],1,1,2
US115738A,1871-06-06,Egbert jenkiks and theodore woods ,"['Egbert', 'jenkiks', 'and', 'theodore', 'woods']","[('Egbert', 'NNP'), ('jenkiks', 'NN'), ('and', 'CC'), ('theodore', 'NN'), ('woods', 'NNS')]",1,"['PROPN', 'NOUN', 'CCONJ', 'VERB', 'NOUN']",['PERSON'],1,1,5
US115748A,1871-06-06,John j ,"['John', 'j']","[('John', 'NNP'), ('j', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US115810A,1871-06-13,Joseph e ,"['Joseph', 'e']","[('Joseph', 'NNP'), ('e', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US115851A,1871-06-13,Charles p ,"['Charles', 'p']","[('Charles', 'NNP'), ('p', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US115855A,1871-06-13,Edward hewitt asd john mcaitliffe ,"['Edward', 'hewitt', 'asd', 'john', 'mcaitliffe']","[('Edward', 'NNP'), ('hewitt', 'NN'), ('asd', 'NN'), ('john', 'NN'), ('mcaitliffe', 'NN')]",1,"['PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN']","['PERSON', 'PERSON']",1,1,5
US115856A,1871-06-13,Charles e ,"['Charles', 'e']","[('Charles', 'NNP'), ('e', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US115888A,1871-06-13,John pfeifeb ,"['John', 'pfeifeb']","[('John', 'NNP'), ('pfeifeb', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US115891A,1871-06-13,William poeieb ,"['William', 'poeieb']","[('William', 'NNP'), ('poeieb', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US115941A,1871-06-13,Sigstoes to william b ,"['Sigstoes', 'to', 'william', 'b']","[('Sigstoes', 'NNS'), ('to', 'TO'), ('william', 'VB'), ('b', 'NN')]",0,"['NOUN', 'ADP', 'PROPN', 'NOUN']","['ORG', 'PERSON']",1,1,4
US116064A,1871-06-20,John l ,"['John', 'l']","[('John', 'NNP'), ('l', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US116106A,1871-06-20,William s ,"['William', 's']","[('William', 'NNP'), ('s', 'NN')]",1,"['PROPN', 'PART']",['PERSON'],1,1,2
US116333A,1871-06-27,Joseph o ,"['Joseph', 'o']","[('Joseph', 'NNP'), ('o', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US116698A,1871-07-04,William feeeib ,"['William', 'feeeib']","[('William', 'NNP'), ('feeeib', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US116704A,1871-07-04,Henry grogan ,"['Henry', 'grogan']","[('Henry', 'NNP'), ('grogan', 'NN')]",1,"['PROPN', 'VERB']",['PERSON'],1,1,2
US116755A,1871-07-04,Joshua w ,"['Joshua', 'w']","[('Joshua', 'NNP'), ('w', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US116893A,1871-07-11,ceaig ,['ceaig'],"[('ceaig', 'NN')]",0,['NOUN'],['PERSON'],0,1,1
US116958A,1871-07-11,James hothersall and joseph banks ,"['James', 'hothersall', 'and', 'joseph', 'banks']","[('James', 'NNP'), ('hothersall', 'NN'), ('and', 'CC'), ('joseph', 'NN'), ('banks', 'NNS')]",1,"['PROPN', 'PROPN', 'CCONJ', 'PROPN', 'NOUN']",['PERSON'],1,1,5
US117056A,1871-07-18,William doxoghue ,"['William', 'doxoghue']","[('William', 'NNP'), ('doxoghue', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US117366A,1871-07-25,William ball ,"['William', 'ball']","[('William', 'NNP'), ('ball', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US117388A,1871-07-25,John s ,"['John', 's']","[('John', 'NNP'), ('s', 'NN')]",1,"['PROPN', 'PART']",['PERSON'],1,1,2
US117761A,1871-08-08,John b ,"['John', 'b']","[('John', 'NNP'), ('b', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US117763A,1871-08-08,Josef feitsch ,"['Josef', 'feitsch']","[('Josef', 'NNP'), ('feitsch', 'NN')]",1,"['PROPN', 'VERB']",['PERSON'],1,1,2
US117837A,1871-08-08,Charles h ,"['Charles', 'h']","[('Charles', 'NNP'), ('h', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US118194A,1871-08-22,Jambs burson ,"['Jambs', 'burson']","[('Jambs', 'NNP'), ('burson', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US118251A,1871-08-22,Leeoy e ,"['Leeoy', 'e']","[('Leeoy', 'NNP'), ('e', 'NN')]",1,"['ADJ', 'NOUN']",['PERSON'],0,1,2
US118257A,1871-08-22,Michael miller ,"['Michael', 'miller']","[('Michael', 'NNP'), ('miller', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US118402A,1871-08-22,David d ,"['David', 'd']","[('David', 'NNP'), ('d', 'NN')]",1,"['PROPN', 'X']",['PERSON'],1,1,2
US118619A,1871-08-29,James w ,"['James', 'w']","[('James', 'NNP'), ('w', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US119027A,1871-09-19,William wallace giedwood ,"['William', 'wallace', 'giedwood']","[('William', 'NNP'), ('wallace', 'NN'), ('giedwood', 'NN')]",1,"['PROPN', 'PROPN', 'PROPN']",['PERSON'],1,1,3
US119246A,1871-09-26,Lee and theodoee ,"['Lee', 'and', 'theodoee']","[('Lee', 'NNP'), ('and', 'CC'), ('theodoee', 'NN')]",1,"['PROPN', 'CCONJ', 'VERB']",['PERSON'],1,1,3
US119493A,1871-10-03,Stephen v ,"['Stephen', 'v']","[('Stephen', 'NNP'), ('v', 'NN')]",1,"['PROPN', 'ADP']",['PERSON'],1,1,2
US119545A,1871-10-03,William m ,"['William', 'm']","[('William', 'NNP'), ('m', 'NN')]",1,"['PROPN', 'VERB']",['PERSON'],1,1,2
US119726A,1871-10-10,Nathan thompson ,"['Nathan', 'thompson']","[('Nathan', 'NNP'), ('thompson', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US119871A,1871-10-10,Christopher g ,"['Christopher', 'g']","[('Christopher', 'NNP'), ('g', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US120210A,1871-10-24,Adolph mulleb ,"['Adolph', 'mulleb']","[('Adolph', 'NNP'), ('mulleb', 'NN')]",1,"['ADJ', 'NOUN']",['PERSON'],0,1,2
US120246A,1871-10-24,Owen coogan ,"['Owen', 'coogan']","[('Owen', 'NNP'), ('coogan', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US120743A,1871-11-07,Edmund dobman hodgson ,"['Edmund', 'dobman', 'hodgson']","[('Edmund', 'NNP'), ('dobman', 'NN'), ('hodgson', 'NN')]",1,"['PROPN', 'NOUN', 'NOUN']",['PERSON'],1,1,3
US120753A,1871-11-07,Johk liddeed ,"['Johk', 'liddeed']","[('Johk', 'NNP'), ('liddeed', 'VBD')]",1,"['NOUN', 'VERB']",['PERSON'],0,1,2
US120788A,1871-11-07,William s ,"['William', 's']","[('William', 'NNP'), ('s', 'NN')]",1,"['PROPN', 'PART']",['PERSON'],1,1,2
US120867A,1871-11-14,James w ,"['James', 'w']","[('James', 'NNP'), ('w', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US120982A,1871-11-14,Benjamin s ,"['Benjamin', 's']","[('Benjamin', 'NNP'), ('s', 'NN')]",1,"['PROPN', 'VERB']",['PERSON'],1,1,2
US121092A,1871-11-21,Edwaed lawson fenebty ,"['Edwaed', 'lawson', 'fenebty']","[('Edwaed', 'NNP'), ('lawson', 'NN'), ('fenebty', 'NN')]",1,"['ADJ', 'NOUN', 'NOUN']","['NORP', 'PERSON']",0,1,3
US121401A,1871-11-28,mozabt ,['mozabt'],"[('mozabt', 'NN')]",0,['PROPN'],['PERSON'],1,1,1
US121697A,1871-12-05,William h ,"['William', 'h']","[('William', 'NNP'), ('h', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US121854A,1871-12-12,Thomas damon ,"['Thomas', 'damon']","[('Thomas', 'NNP'), ('damon', 'NN')]",1,"['PROPN', 'ADJ']",['PERSON'],1,1,2
US122037A,1871-12-19,William lloyd ,"['William', 'lloyd']","[('William', 'NNP'), ('lloyd', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US122098A,1871-12-26,Frank andeeson ,"['Frank', 'andeeson']","[('Frank', 'NNP'), ('andeeson', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US122489A,1872-01-02,William e ,"['William', 'e']","[('William', 'NNP'), ('e', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US122756A,1872-01-16,William camerer ,"['William', 'camerer']","[('William', 'NNP'), ('camerer', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US122890A,1872-01-23,Joseph hodgejn-s ,"['Joseph', 'hodgejn-s']","[('Joseph', 'NNP'), ('hodgejn-s', 'NN')]",1,"['PROPN', 'PROPN', 'PUNCT', 'NOUN']",['PERSON'],1,1,4
US123053A,1872-01-23,smith ,['smith'],"[('smith', 'NN')]",0,['PROPN'],['PERSON'],1,1,1
US123211A,1872-01-30,William weavee ,"['William', 'weavee']","[('William', 'NNP'), ('weavee', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US123273A,1872-01-30,William maxwell ,"['William', 'maxwell']","[('William', 'NNP'), ('maxwell', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US123303A,1872-01-30,stewart  ,['stewart'],"[('stewart', 'NN')]",0,"['PROPN', 'SPACE']",['PERSON'],1,1,2
US123325A,1872-02-06,Ebenezeb blackmail ,"['Ebenezeb', 'blackmail']","[('Ebenezeb', 'NNP'), ('blackmail', 'NN')]",1,"['NOUN', 'NOUN']",['PERSON'],0,1,2
US123343A,1872-02-06,William heath ,"['William', 'heath']","[('William', 'NNP'), ('heath', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US123408A,1872-02-06,Charles gottlob macht ,"['Charles', 'gottlob', 'macht']","[('Charles', 'NNP'), ('gottlob', 'VBZ'), ('macht', 'NN')]",1,"['PROPN', 'NOUN', 'NOUN']",['PERSON'],1,1,3
US123421A,1872-02-06,Dahibl b ,"['Dahibl', 'b']","[('Dahibl', 'NNP'), ('b', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US123440A,1872-02-06,Joseph f ,"['Joseph', 'f']","[('Joseph', 'NNP'), ('f', 'NN')]",1,"['PROPN', 'X']",['PERSON'],1,1,2
US123527A,1872-02-06,Charles verny  ,"['Charles', 'verny']","[('Charles', 'NNP'), ('verny', 'NN')]",1,"['PROPN', 'NOUN', 'SPACE']",['PERSON'],1,1,3
US123545A,1872-02-13,Charles j ,"['Charles', 'j']","[('Charles', 'NNP'), ('j', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US123606A,1872-02-13,bailt ,['bailt'],"[('bailt', 'NN')]",0,['NOUN'],['PERSON'],0,1,1
US123799A,1872-02-20,Waltee james tueneb ,"['Waltee', 'james', 'tueneb']","[('Waltee', 'NNP'), ('james', 'NNS'), ('tueneb', 'VBP')]",1,"['PROPN', 'PROPN', 'NOUN']",['PERSON'],1,1,3
US124230A,1872-03-05,thompson ,['thompson'],"[('thompson', 'NN')]",0,['PROPN'],['PERSON'],1,1,1
US124233A,1872-03-05,David d ,"['David', 'd']","[('David', 'NNP'), ('d', 'NN')]",1,"['PROPN', 'X']",['PERSON'],1,1,2
US124250A,1872-03-05,John butler ,"['John', 'butler']","[('John', 'NNP'), ('butler', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US124340A,1872-03-05,Joseph dalton ,"['Joseph', 'dalton']","[('Joseph', 'NNP'), ('dalton', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US124348A,1872-03-05,Henry w ,"['Henry', 'w']","[('Henry', 'NNP'), ('w', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US124396A,1872-03-05,Egbert b ,"['Egbert', 'b']","[('Egbert', 'NN'), ('b', 'NN')]",0,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US124398A,1872-03-05,Isabella wallee ,"['Isabella', 'wallee']","[('Isabella', 'NNP'), ('wallee', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US124422A,1872-03-12,David b ,"['David', 'b']","[('David', 'NNP'), ('b', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US124608A,1872-03-12,Joseph mobeland ,"['Joseph', 'mobeland']","[('Joseph', 'NNP'), ('mobeland', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US124617A,1872-03-12,Eobebt w ,"['Eobebt', 'w']","[('Eobebt', 'NNP'), ('w', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US124652A,1872-03-12,Werner stauf ,"['Werner', 'stauf']","[('Werner', 'NNP'), ('stauf', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US124835A,1872-03-19,William a ,"['William', 'a']","[('William', 'NNP'), ('a', 'DT')]",1,"['PROPN', 'PRON']",['PERSON'],1,1,2
US125090A,1872-03-26,William sedgwick ,"['William', 'sedgwick']","[('William', 'NNP'), ('sedgwick', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US125609A,1872-04-09,Said noeeis assig ,"['Said', 'noeeis', 'assig']","[('Said', 'NNP'), ('noeeis', 'NN'), ('assig', 'NN')]",1,"['VERB', 'PROPN', 'PROPN']",['PERSON'],1,1,3
US125673A,1872-04-16,William c ,"['William', 'c']","[('William', 'NNP'), ('c', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US125737A,1872-04-16,Shaft ,['Shaft'],"[('Shaft', 'NN')]",0,['NOUN'],['PERSON'],0,1,1
US125795A,1872-04-16,John w ,"['John', 'w']","[('John', 'NNP'), ('w', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US125856A,1872-04-16,George w ,"['George', 'w']","[('George', 'NNP'), ('w', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US126242A,1872-04-30,Richaed s ,"['Richaed', 's']","[('Richaed', 'NNP'), ('s', 'NN')]",1,"['PROPN', 'VERB']",['PERSON'],1,1,2
US126790A,1872-05-14,John du bois ,"['John', 'du', 'bois']","[('John', 'NNP'), ('du', 'NN'), ('bois', 'NN')]",1,"['PROPN', 'PROPN', 'PROPN']",['PERSON'],1,1,3
US126981A,1872-05-21,Hezekiah olney ,"['Hezekiah', 'olney']","[('Hezekiah', 'NNP'), ('olney', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US127235A,1872-05-28,Reuben w ,"['Reuben', 'w']","[('Reuben', 'NNP'), ('w', 'NN')]",1,"['PROPN', 'ADP']",['PERSON'],1,1,2
US127388A,1872-05-28,John a ,"['John', 'a']","[('John', 'NNP'), ('a', 'DT')]",1,"['PROPN', 'PRON']",['PERSON'],1,1,2
US127389A,1872-05-28,Iseael townsend ,"['Iseael', 'townsend']","[('Iseael', 'NNP'), ('townsend', 'NN')]",1,"['PROPN', 'VERB']",['PERSON'],1,1,2
US127683A,1872-06-11,Disteigt of ,"['Disteigt', 'of']","[('Disteigt', 'NNP'), ('of', 'IN')]",1,"['PROPN', 'ADP']",['PERSON'],1,1,2
US127795A,1872-06-11,Samuel ii ,"['Samuel', 'ii']","[('Samuel', 'NNP'), ('ii', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US127809A,1872-06-11,John b ,"['John', 'b']","[('John', 'NNP'), ('b', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US127839A,1872-06-11,William blackburn ,"['William', 'blackburn']","[('William', 'NNP'), ('blackburn', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US127891A,1872-06-11,John l ,"['John', 'l']","[('John', 'NNP'), ('l', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US127924A,1872-06-11,David b ,"['David', 'b']","[('David', 'NNP'), ('b', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US128072A,1872-06-18,Amos i ,"['Amos', 'i']","[('Amos', 'NNP'), ('i', 'NN')]",1,"['PROPN', 'PRON']",['PERSON'],1,1,2
US128106A,1872-06-18,Charles brombacher ,"['Charles', 'brombacher']","[('Charles', 'NNP'), ('brombacher', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US128367A,1872-06-25,William b ,"['William', 'b']","[('William', 'NNP'), ('b', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US128403A,1872-06-25,kibby ,['kibby'],"[('kibby', 'NN')]",0,['PROPN'],['PERSON'],1,1,1
US128599A,1872-07-02,William b ,"['William', 'b']","[('William', 'NNP'), ('b', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US128721A,1872-07-09,John l ,"['John', 'l']","[('John', 'NNP'), ('l', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US128847A,1872-07-09,briggs ,['briggs'],"[('briggs', 'NNS')]",0,['PROPN'],['PERSON'],1,1,1
US128849A,1872-07-09,Samuel s ,"['Samuel', 's']","[('Samuel', 'NNP'), ('s', 'NN')]",1,"['PROPN', 'VERB']",['PERSON'],1,1,2
US128903A,1872-07-09,Gobtolf f ,"['Gobtolf', 'f']","[('Gobtolf', 'NNP'), ('f', 'NN')]",1,"['PROPN', 'X']",['PERSON'],1,1,2
US128914A,1872-07-09,William h ,"['William', 'h']","[('William', 'NNP'), ('h', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US128926A,1872-07-09,thatcher ,['thatcher'],"[('thatcher', 'NN')]",0,['PROPN'],['PERSON'],1,1,1
US128975A,1872-07-16,Feedeelk pedeeson and easmtjs olsef ,"['Feedeelk', 'pedeeson', 'and', 'easmtjs', 'olsef']","[('Feedeelk', 'NNP'), ('pedeeson', 'NN'), ('and', 'CC'), ('easmtjs', 'NN'), ('olsef', 'NN')]",1,"['PROPN', 'PROPN', 'CCONJ', 'PROPN', 'VERB']",['PERSON'],1,1,5
US128999A,1872-07-16,Samuel beooks and john standish ,"['Samuel', 'beooks', 'and', 'john', 'standish']","[('Samuel', 'NNP'), ('beooks', 'NN'), ('and', 'CC'), ('john', 'NN'), ('standish', 'NN')]",1,"['PROPN', 'NOUN', 'CCONJ', 'PROPN', 'PROPN']",['PERSON'],1,1,5
US129045A,1872-07-16,Abchibald mcbeide ,"['Abchibald', 'mcbeide']","[('Abchibald', 'NNP'), ('mcbeide', 'NN')]",1,"['NOUN', 'NOUN']",['PERSON'],0,1,2
