patent_number,date,title,tokens,nltk_pos,is_prpn_nltk,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len
US79365A,1868-06-30,James macadam ,"['James', 'macadam']","[('James', 'NNP'), ('macadam', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US79371A,1868-06-30,William chakles mason ,"['William', 'chakles', 'mason']","[('William', 'NNP'), ('chakles', 'NNS'), ('mason', 'NN')]",1,"['PROPN', 'NOUN', 'PROPN']",['PERSON'],1,1,3
US79375A,1868-06-30,James mcphebson ,"['James', 'mcphebson']","[('James', 'NNP'), ('mcphebson', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US79377A,1868-06-30,John d ,"['John', 'd']","[('John', 'NNP'), ('d', 'NN')]",1,"['PROPN', 'X']",['PERSON'],1,1,2
US79382A,1868-06-30,Joseph nixon ,"['Joseph', 'nixon']","[('Joseph', 'NNP'), ('nixon', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US79386A,1868-06-30,peterson ,['peterson'],"[('peterson', 'NN')]",0,['PROPN'],['PERSON'],1,1,1
US79388A,1868-06-30,Eric h ,"['Eric', 'h']","[('Eric', 'NNP'), ('h', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US79392A,1868-06-30,William e e s  ,"['William', 'e', 'e', 's']","[('William', 'NNP'), ('e', 'NN'), ('e', 'NN'), ('s', 'NN')]",1,"['PROPN', 'PROPN', 'PROPN', 'PROPN', 'SPACE']",['PERSON'],1,1,5
US79397A,1868-06-30,Junius rogers ,"['Junius', 'rogers']","[('Junius', 'NNP'), ('rogers', 'NNS')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US79399A,1868-06-30,Robert rowan ,"['Robert', 'rowan']","[('Robert', 'NNP'), ('rowan', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US79401A,1868-06-30,Thomas h ,"['Thomas', 'h']","[('Thomas', 'NNP'), ('h', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US79403A,1868-06-30,Andrew h ,"['Andrew', 'h']","[('Andrew', 'NNP'), ('h', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US79418A,1868-06-30,Francis h ,"['Francis', 'h']","[('Francis', 'NNP'), ('h', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US79424A,1868-06-30,William s ,"['William', 's']","[('William', 'NNP'), ('s', 'NN')]",1,"['PROPN', 'PART']",['PERSON'],1,1,2
US79428A,1868-06-30,wright ,['wright'],"[('wright', 'NN')]",0,['VERB'],['PERSON'],0,1,1
US79433A,1868-06-30,Dorado ,['Dorado'],"[('Dorado', 'NN')]",0,['PROPN'],['PERSON'],1,1,1
US79434A,1868-06-30,Thomas barrett ,"['Thomas', 'barrett']","[('Thomas', 'NNP'), ('barrett', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US79435A,1868-06-30,George f ,"['George', 'f']","[('George', 'NNP'), ('f', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US79438A,1868-06-30,of canton ,"['of', 'canton']","[('of', 'IN'), ('canton', 'NN')]",0,"['ADP', 'PROPN']",['PERSON'],1,1,2
US79440A,1868-06-30,Edmund blunt ,"['Edmund', 'blunt']","[('Edmund', 'NNP'), ('blunt', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US79444A,1868-06-30,thurston chase ,"['thurston', 'chase']","[('thurston', 'NN'), ('chase', 'NN')]",0,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US79445A,1868-06-30,William c his holm ,"['William', 'c', 'his', 'holm']","[('William', 'NNP'), ('c', 'VBD'), ('his', 'PRP$'), ('holm', 'NN')]",1,"['PROPN', 'VERB', 'PRON', 'NOUN']",['PERSON'],1,1,4
US79447A,1868-06-30,William h ,"['William', 'h']","[('William', 'NNP'), ('h', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US79455A,1868-06-30,Balph eyans ,"['Balph', 'eyans']","[('Balph', 'NNP'), ('eyans', 'NNS')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US79457A,1868-06-30,Austin e ,"['Austin', 'e']","[('Austin', 'NNP'), ('e', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US79459A,1868-06-30,Charles l ,"['Charles', 'l']","[('Charles', 'NNP'), ('l', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US79466A,1868-06-30,Francis greene ,"['Francis', 'greene']","[('Francis', 'NNP'), ('greene', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US79468A,1868-06-30,Charles p ,"['Charles', 'p']","[('Charles', 'NNP'), ('p', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US79478A,1868-06-30,William n ,"['William', 'n']","[('William', 'NNP'), ('n', 'NN')]",1,"['PROPN', 'CCONJ']",['PERSON'],1,1,2
US79480A,1868-06-30,James knight ,"['James', 'knight']","[('James', 'NNP'), ('knight', 'VBD')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US79491A,1868-06-30,David s ,"['David', 's']","[('David', 'NNP'), ('s', 'NN')]",1,"['PROPN', 'PART']",['PERSON'],1,1,2
US79495A,1868-06-30,James neyison and thomas neyison ,"['James', 'neyison', 'and', 'thomas', 'neyison']","[('James', 'NNP'), ('neyison', 'NN'), ('and', 'CC'), ('thomas', 'NN'), ('neyison', 'NN')]",1,"['PROPN', 'PROPN', 'CCONJ', 'PROPN', 'PROPN']","['PERSON', 'PERSON']",1,1,5
US79498A,1868-06-30,William j ,"['William', 'j']","[('William', 'NNP'), ('j', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US79501A,1868-06-30,Jambs righey ,"['Jambs', 'righey']","[('Jambs', 'NNP'), ('righey', 'NN')]",1,"['PROPN', 'PRON']",['PERSON'],1,1,2
US79507A,1868-06-30,Edgar m ,"['Edgar', 'm']","[('Edgar', 'NNP'), ('m', 'NN')]",1,"['PROPN', 'VERB']",['PERSON'],1,1,2
US79509A,1868-06-30,smith ,['smith'],"[('smith', 'NN')]",0,['PROPN'],['PERSON'],1,1,1
US79511A,1868-06-30,spencer ,['spencer'],"[('spencer', 'NN')]",0,['NOUN'],['PERSON'],0,1,1
US79514A,1868-06-30,Frederick sulter ,"['Frederick', 'sulter']","[('Frederick', 'NNP'), ('sulter', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US79515A,1868-06-30,James h ,"['James', 'h']","[('James', 'NNP'), ('h', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US79516A,1868-06-30,swett ,['swett'],"[('swett', 'NN')]",0,['PROPN'],['PERSON'],1,1,1
US79530A,1868-06-30,John b ,"['John', 'b']","[('John', 'NNP'), ('b', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US79538A,1868-07-07,John r ,"['John', 'r']","[('John', 'NNP'), ('r', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US79539A,1868-07-07,Charles j ,"['Charles', 'j']","[('Charles', 'NNP'), ('j', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US79540A,1868-07-07,Jambs armstrong ,"['Jambs', 'armstrong']","[('Jambs', 'NNP'), ('armstrong', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US79554A,1868-07-07,Charles m ,"['Charles', 'm']","[('Charles', 'NNP'), ('m', 'NN')]",1,"['PROPN', 'VERB']",['PERSON'],1,1,2
US79559A,1868-07-07,William b ,"['William', 'b']","[('William', 'NNP'), ('b', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US79561A,1868-07-07,James hmebson ,"['James', 'hmebson']","[('James', 'NNP'), ('hmebson', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US79562A,1868-07-07,James emekson ,"['James', 'emekson']","[('James', 'NNP'), ('emekson', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US79570A,1868-07-07,William haryey ,"['William', 'haryey']","[('William', 'NNP'), ('haryey', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US79574A,1868-07-07,johnson ,['johnson'],"[('johnson', 'NN')]",0,['PROPN'],['PERSON'],1,1,1
US79577A,1868-07-07,Joseph kohler ,"['Joseph', 'kohler']","[('Joseph', 'NNP'), ('kohler', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US79584A,1868-07-07,James e ,"['James', 'e']","[('James', 'NNP'), ('e', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US79585A,1868-07-07,Seth w ,"['Seth', 'w']","[('Seth', 'NNP'), ('w', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US79588A,1868-07-07,Henry mitchell ,"['Henry', 'mitchell']","[('Henry', 'NNP'), ('mitchell', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US79589A,1868-07-07,George mohlell ,"['George', 'mohlell']","[('George', 'NNP'), ('mohlell', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US79590A,1868-07-07,Elie moneuse and louis duparquet ,"['Elie', 'moneuse', 'and', 'louis', 'duparquet']","[('Elie', 'NNP'), ('moneuse', 'NN'), ('and', 'CC'), ('louis', 'NN'), ('duparquet', 'NN')]",1,"['PROPN', 'NOUN', 'CCONJ', 'PROPN', 'PROPN']",['PERSON'],1,1,5
US79593A,1868-07-07,Yania ,['Yania'],"[('Yania', 'NN')]",0,['PROPN'],['PERSON'],1,1,1
US79596A,1868-07-07,William h ,"['William', 'h']","[('William', 'NNP'), ('h', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US79611A,1868-07-07,John blake tare ,"['John', 'blake', 'tare']","[('John', 'NNP'), ('blake', 'NN'), ('tare', 'NN')]",1,"['PROPN', 'NOUN', 'NOUN']",['PERSON'],1,1,3
US79614A,1868-07-07,William tripp ,"['William', 'tripp']","[('William', 'NNP'), ('tripp', 'NN')]",1,"['PROPN', 'VERB']",['PERSON'],1,1,2
US79620A,1868-07-07,William e ,"['William', 'e']","[('William', 'NNP'), ('e', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US79621A,1868-07-07,Albert a ,"['Albert', 'a']","[('Albert', 'NNP'), ('a', 'DT')]",1,"['PROPN', 'PRON']",['PERSON'],1,1,2
US79624A,1868-07-07,John augspurger ,"['John', 'augspurger']","[('John', 'NNP'), ('augspurger', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US79630A,1868-07-07,James bingham and egbert ,"['James', 'bingham', 'and', 'egbert']","[('James', 'NNP'), ('bingham', 'NN'), ('and', 'CC'), ('egbert', 'NN')]",1,"['PROPN', 'PROPN', 'CCONJ', 'PROPN']",['PERSON'],1,1,4
US79631A,1868-07-07,Henry briner and emil briner ,"['Henry', 'briner', 'and', 'emil', 'briner']","[('Henry', 'NNP'), ('briner', 'NN'), ('and', 'CC'), ('emil', 'NN'), ('briner', 'NN')]",1,"['PROPN', 'NOUN', 'CCONJ', 'ADJ', 'NOUN']",['PERSON'],1,1,5
US79635A,1868-07-07,George j ,"['George', 'j']","[('George', 'NNP'), ('j', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US79640A,1868-07-07,George dryden ,"['George', 'dryden']","[('George', 'NNP'), ('dryden', 'NN')]",1,"['PROPN', 'VERB']",['PERSON'],1,1,2
US79653A,1868-07-07,Jesse e ,"['Jesse', 'e']","[('Jesse', 'NNP'), ('e', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US79655A,1868-07-07,William hannah ,"['William', 'hannah']","[('William', 'NNP'), ('hannah', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US79658A,1868-07-07,Samuel w ,"['Samuel', 'w']","[('Samuel', 'NNP'), ('w', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US79662A,1868-07-07,John lamb ,"['John', 'lamb']","[('John', 'NNP'), ('lamb', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US79663A,1868-07-07,Henry a ,"['Henry', 'a']","[('Henry', 'NNP'), ('a', 'DT')]",1,"['PROPN', 'PRON']",['PERSON'],1,1,2
US79664A,1868-07-07,Louis joseph lecocq ,"['Louis', 'joseph', 'lecocq']","[('Louis', 'NNP'), ('joseph', 'NN'), ('lecocq', 'NN')]",1,"['PROPN', 'PROPN', 'VERB']",['PERSON'],1,1,3
US79665A,1868-07-07,John-madden ,['John-madden'],"[('John-madden', 'JJ')]",0,"['PROPN', 'PUNCT', 'PROPN']",['PERSON'],1,1,3
US79666A,1868-07-07,Frank w ,"['Frank', 'w']","[('Frank', 'NNP'), ('w', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US79667A,1868-07-07,William mar ot marshall ,"['William', 'mar', 'ot', 'marshall']","[('William', 'NNP'), ('mar', 'NN'), ('ot', 'NN'), ('marshall', 'NN')]",1,"['PROPN', 'PROPN', 'PROPN', 'PROPN']",['PERSON'],1,1,4
US79672A,1868-07-07,David mcfabland ,"['David', 'mcfabland']","[('David', 'NNP'), ('mcfabland', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US79673A,1868-07-07,David mcfarland ,"['David', 'mcfarland']","[('David', 'NNP'), ('mcfarland', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US79674A,1868-07-07,Duncan mckenzie ,"['Duncan', 'mckenzie']","[('Duncan', 'JJ'), ('mckenzie', 'NN')]",0,"['ADJ', 'NOUN']",['PERSON'],0,1,2
US79675A,1868-07-07,Joseph h ,"['Joseph', 'h']","[('Joseph', 'NNP'), ('h', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US79677A,1868-07-07,William mokgey ,"['William', 'mokgey']","[('William', 'NNP'), ('mokgey', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US79678A,1868-07-07,Henry obrecht ,"['Henry', 'obrecht']","[('Henry', 'NNP'), ('obrecht', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US79679A,1868-07-07,Ralph g ,"['Ralph', 'g']","[('Ralph', 'NNP'), ('g', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US79683A,1868-07-07,morton poole ,"['morton', 'poole']","[('morton', 'NN'), ('poole', 'NN')]",0,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US79685A,1868-07-07,Daniel r ,"['Daniel', 'r']","[('Daniel', 'NNP'), ('r', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US79690A,1868-07-07,nelson ,['nelson'],"[('nelson', 'NN')]",0,['PROPN'],['PERSON'],1,1,1
US79691A,1868-07-07,peakson ,['peakson'],"[('peakson', 'NN')]",0,['NOUN'],['PERSON'],0,1,1
US79693A,1868-07-07,David w ,"['David', 'w']","[('David', 'NNP'), ('w', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US79698A,1868-07-07,Charles w ,"['Charles', 'w']","[('Charles', 'NNP'), ('w', 'NN')]",1,"['PROPN', 'ADP']",['PERSON'],1,1,2
US79699A,1868-07-07,William standing ,"['William', 'standing']","[('William', 'NNP'), ('standing', 'VBG')]",1,"['PROPN', 'VERB']",['PERSON'],1,1,2
US79700A,1868-07-07,John stark ,"['John', 'stark']","[('John', 'NNP'), ('stark', 'NN')]",1,"['PROPN', 'ADJ']",['PERSON'],1,1,2
US79704A,1868-07-07,Anthony b ,"['Anthony', 'b']","[('Anthony', 'NNP'), ('b', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US79708A,1868-07-07,Charles s ,"['Charles', 's']","[('Charles', 'NNP'), ('s', 'NN')]",1,"['PROPN', 'PART']",['PERSON'],1,1,2
US79710A,1868-07-07,Samuel k ,"['Samuel', 'k']","[('Samuel', 'NNP'), ('k', 'NN')]",1,"['PROPN', 'X']",['PERSON'],1,1,2
US79712A,1868-07-07,John h ,"['John', 'h']","[('John', 'NNP'), ('h', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US79715A,1868-07-07,Daniel s ,"['Daniel', 's']","[('Daniel', 'NNP'), ('s', 'NN')]",1,"['PROPN', 'PART']",['PERSON'],1,1,2
US79719A,1868-07-07,Henry a ,"['Henry', 'a']","[('Henry', 'NNP'), ('a', 'DT')]",1,"['PROPN', 'PRON']",['PERSON'],1,1,2
US79720A,1868-07-07,William baldwin ,"['William', 'baldwin']","[('William', 'NNP'), ('baldwin', 'NN')]",1,"['PROPN', 'VERB']",['PERSON'],1,1,2
US79722A,1868-07-07,Thomas l ,"['Thomas', 'l']","[('Thomas', 'NNP'), ('l', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US79725A,1868-07-07,George h ,"['George', 'h']","[('George', 'NNP'), ('h', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US79727A,1868-07-07,William l ,"['William', 'l']","[('William', 'NNP'), ('l', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US79728A,1868-07-07,William s ,"['William', 's']","[('William', 'NNP'), ('s', 'NN')]",1,"['PROPN', 'PART']",['PERSON'],1,1,2
US79734A,1868-07-07,Owen davis ,"['Owen', 'davis']","[('Owen', 'NNP'), ('davis', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US79739A,1868-07-07,George h ,"['George', 'h']","[('George', 'NNP'), ('h', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US79742A,1868-07-07,Matthew f-xloon ,"['Matthew', 'f-xloon']","[('Matthew', 'NNP'), ('f-xloon', 'NN')]",1,"['PROPN', 'X', 'PUNCT', 'NOUN']",['PERSON'],1,1,4
US79752A,1868-07-07,David harrington ,"['David', 'harrington']","[('David', 'NNP'), ('harrington', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US79753A,1868-07-07,Charles t ,"['Charles', 't']","[('Charles', 'NNP'), ('t', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US79757A,1868-07-07,Charles t ,"['Charles', 't']","[('Charles', 'NNP'), ('t', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US79758A,1868-07-07,Joseph healey ,"['Joseph', 'healey']","[('Joseph', 'NNP'), ('healey', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US79761A,1868-07-07,David b ,"['David', 'b']","[('David', 'NNP'), ('b', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US79762A,1868-07-07,William wheeler hubbell ,"['William', 'wheeler', 'hubbell']","[('William', 'NNP'), ('wheeler', 'NN'), ('hubbell', 'NN')]",1,"['PROPN', 'NOUN', 'NOUN']",['PERSON'],1,1,3
US79771A,1868-07-07,William s ,"['William', 's']","[('William', 'NNP'), ('s', 'NN')]",1,"['PROPN', 'PART']",['PERSON'],1,1,2
US79772A,1868-07-07,William m ,"['William', 'm']","[('William', 'NNP'), ('m', 'NN')]",1,"['PROPN', 'VERB']",['PERSON'],1,1,2
US79774A,1868-07-07,walcott ,['walcott'],"[('walcott', 'NN')]",0,['VERB'],['PERSON'],0,1,1
US79777A,1868-07-07,Josiae m ,"['Josiae', 'm']","[('Josiae', 'NNP'), ('m', 'NN')]",1,"['PROPN', 'VERB']",['PERSON'],1,1,2
US79784A,1868-07-07,Edward snydek ,"['Edward', 'snydek']","[('Edward', 'NNP'), ('snydek', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US79785A,1868-07-07,George  ,['George'],"[('George', 'NNP')]",1,"['PROPN', 'SPACE']",['PERSON'],1,1,2
US79792A,1868-07-07,Thomas watson ,"['Thomas', 'watson']","[('Thomas', 'NNP'), ('watson', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US79797A,1868-07-07,William yates ,"['William', 'yates']","[('William', 'NNP'), ('yates', 'NNS')]",1,"['PROPN', 'VERB']",['PERSON'],1,1,2
US79799A,1868-07-07,Joseph i ,"['Joseph', 'i']","[('Joseph', 'NNP'), ('i', 'NN')]",1,"['PROPN', 'PRON']",['PERSON'],1,1,2
US79802A,1868-07-14,William atwood ,"['William', 'atwood']","[('William', 'NNP'), ('atwood', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US79804A,1868-07-14,John l ,"['John', 'l']","[('John', 'NNP'), ('l', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US79805A,1868-07-14,William p ,"['William', 'p']","[('William', 'NNP'), ('p', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US79809A,1868-07-14,Hezekiah h ,"['Hezekiah', 'h']","[('Hezekiah', 'NNP'), ('h', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US79810A,1868-07-14,Albert carter ,"['Albert', 'carter']","[('Albert', 'NNP'), ('carter', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US79811A,1868-07-14,Benjamin i ,"['Benjamin', 'i']","[('Benjamin', 'NNP'), ('i', 'NN')]",1,"['PROPN', 'PRON']",['PERSON'],1,1,2
US79826A,1868-07-14,Charles c ,"['Charles', 'c']","[('Charles', 'NNP'), ('c', 'NNS')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US79833A,1868-07-14,William h ,"['William', 'h']","[('William', 'NNP'), ('h', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US79842A,1868-07-14,George g ,"['George', 'g']","[('George', 'NNP'), ('g', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US79844A,1868-07-14,marshall ,['marshall'],"[('marshall', 'NN')]",0,['PROPN'],['PERSON'],1,1,1
US79845A,1868-07-14,marshall ,['marshall'],"[('marshall', 'NN')]",0,['PROPN'],['PERSON'],1,1,1
US79846A,1868-07-14,William marot mars hall ,"['William', 'marot', 'mars', 'hall']","[('William', 'NNP'), ('marot', 'NN'), ('mars', 'NNS'), ('hall', 'VBP')]",1,"['PROPN', 'PROPN', 'PROPN', 'PROPN']",['PERSON'],1,1,4
US79847A,1868-07-14,Benjamin k ,"['Benjamin', 'k']","[('Benjamin', 'NNP'), ('k', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US79850A,1868-07-14,George mitnro ,"['George', 'mitnro']","[('George', 'NNP'), ('mitnro', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US79851A,1868-07-14,Patrick o connor and morris collins ,"['Patrick', 'o', 'connor', 'and', 'morris', 'collins']","[('Patrick', 'NNP'), ('o', 'MD'), ('connor', 'VB'), ('and', 'CC'), ('morris', 'VB'), ('collins', 'NNS')]",1,"['PROPN', 'INTJ', 'NOUN', 'CCONJ', 'PROPN', 'NOUN']",['PERSON'],1,1,6
US79859A,1868-07-14,David f ,"['David', 'f']","[('David', 'NNP'), ('f', 'NN')]",1,"['PROPN', 'X']",['PERSON'],1,1,2
US79860A,1868-07-14,Ezra ripley ,"['Ezra', 'ripley']","[('Ezra', 'NNP'), ('ripley', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US79864A,1868-07-14,Charles sayward ,"['Charles', 'sayward']","[('Charles', 'NNP'), ('sayward', 'NN')]",1,"['PROPN', 'VERB']",['PERSON'],1,1,2
US79867A,1868-07-14,William sherburne ,"['William', 'sherburne']","[('William', 'NNP'), ('sherburne', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US79869A,1868-07-14,smith ,['smith'],"[('smith', 'NN')]",0,['PROPN'],['PERSON'],1,1,1
US79872A,1868-07-14,Joseph m ,"['Joseph', 'm']","[('Joseph', 'NNP'), ('m', 'NN')]",1,"['PROPN', 'VERB']",['PERSON'],1,1,2
US79876A,1868-07-14,James h ,"['James', 'h']","[('James', 'NNP'), ('h', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US79877A,1868-07-14,William thompson ,"['William', 'thompson']","[('William', 'NNP'), ('thompson', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US79884A,1868-07-14,Henry will a ed ,"['Henry', 'will', 'a', 'ed']","[('Henry', 'NNP'), ('will', 'MD'), ('a', 'DT'), ('ed', 'NN')]",1,"['PROPN', 'AUX', 'DET', 'NOUN']",['PERSON'],1,1,4
US79885A,1868-07-14,George l ,"['George', 'l']","[('George', 'NNP'), ('l', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US79889A,1868-07-14,Gheny city ,"['Gheny', 'city']","[('Gheny', 'NNP'), ('city', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US79890A,1868-07-14,Gheny city ,"['Gheny', 'city']","[('Gheny', 'NNP'), ('city', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US79891A,1868-07-14,Henry m ,"['Henry', 'm']","[('Henry', 'NNP'), ('m', 'NN')]",1,"['PROPN', 'VERB']",['PERSON'],1,1,2
US79911A,1868-07-14,Huntington ,['Huntington'],"[('Huntington', 'NNP')]",1,['PROPN'],['PERSON'],1,1,1
US79914A,1868-07-14,John g ,"['John', 'g']","[('John', 'NNP'), ('g', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US79917A,1868-07-14,porter and alonzo norton ,"['porter', 'and', 'alonzo', 'norton']","[('porter', 'NN'), ('and', 'CC'), ('alonzo', 'JJ'), ('norton', 'NN')]",0,"['NOUN', 'CCONJ', 'PRON', 'PROPN']",['PERSON'],1,1,4
US79920A,1868-07-14,John k ,"['John', 'k']","[('John', 'NNP'), ('k', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US79923A,1868-07-14,smith ,['smith'],"[('smith', 'NN')]",0,['PROPN'],['PERSON'],1,1,1
US79925A,1868-07-14,Charles e ,"['Charles', 'e']","[('Charles', 'NNP'), ('e', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US79927A,1868-07-14,Charles f ,"['Charles', 'f']","[('Charles', 'NNP'), ('f', 'NN')]",1,"['PROPN', 'X']",['PERSON'],1,1,2
US79928A,1868-07-14,John b ,"['John', 'b']","[('John', 'NNP'), ('b', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US79931A,1868-07-14,John agate ,"['John', 'agate']","[('John', 'NNP'), ('agate', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US79936A,1868-07-14,William h ,"['William', 'h']","[('William', 'NNP'), ('h', 'NN')]",1,"['PROPN', 'PROPN']",['PERSON'],1,1,2
US79943A,1868-07-14,Benjamin bordman ,"['Benjamin', 'bordman']","[('Benjamin', 'NNP'), ('bordman', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US79948A,1868-07-14,Edwin l ,"['Edwin', 'l']","[('Edwin', 'NNP'), ('l', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US79961A,1868-07-14,Milton day ,"['Milton', 'day']","[('Milton', 'NNP'), ('day', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
US79966A,1868-07-14,Bichard flynn ,"['Bichard', 'flynn']","[('Bichard', 'NNP'), ('flynn', 'NN')]",1,"['PROPN', 'NOUN']",['PERSON'],1,1,2
