patent_number,date,title
US300666A,1884-06-17,peters 
US300667A,1884-06-17,Franz waldschmitt 
US300668A,1884-06-17,Car-step 
US300669A,1884-06-17,Electrical conductor 
US300670A,1884-06-17,John thomas wilson 
US300671A,1884-06-17,wilson 
US300672A,1884-06-17,Soldering implement 
US300673A,1884-06-17,Gilbeet t 
US300674A,1884-06-17,William m 
US300676A,1884-06-17,Electric-arc lamp 
US300677A,1884-06-17,Elevator-gate attachment 
US300678A,1884-06-17,T a tttc  
US300679A,1884-06-17,Apparatus for purifying millet seed 
US300680A,1884-06-17,Chaeles p 
US300681A,1884-06-17,Roller for store-service apparatus 
US300682A,1884-06-17,James a 
US300683A,1884-06-17,Adam boecheb 
US300684A,1884-06-17,And james c 
US300685A,1884-06-17,Valentin boest 
US300686A,1884-06-17,Boweh 
US300687A,1884-06-17,Hay elevator and carrier 
US300688A,1884-06-17,Colter attachment 
US300689A,1884-06-17,Hoisting and conveying machine 
US300690A,1884-06-17,Hoisting and conveying machine 
US300691A,1884-06-17,Ribbed glass funnel and mold therefor 
US300692A,1884-06-17,William busch 
US300693A,1884-06-17,collaed 
US300694A,1884-06-17,Sash-fastener 
US300695A,1884-06-17,Ooooooo  
US300696A,1884-06-17,Spectacles 
US300697A,1884-06-17,Disk-harrow 
US300698A,1884-06-17,Frank dawson and john holleyhead 
US300699A,1884-06-17,Bebnhaed deeyfus 
US300700A,1884-06-17,Hieam dueyea 
US300701A,1884-06-17,faewell 
US300702A,1884-06-17,fisher 
US300703A,1884-06-17,fostek 
US300704A,1884-06-17,Ezea w 
US300705A,1884-06-17,gardner 
US300706A,1884-06-17,Half to joseph nordman 
US300707A,1884-06-17,Btjkg 
US300708A,1884-06-17,Ironing-machine 
US300709A,1884-06-17,Pen or pencil case 
US300710A,1884-06-17,Removing the sand and glue from waste sand-paper 
US300711A,1884-06-17,Olivee e 
US300712A,1884-06-17,Llewellyn e 
US300713A,1884-06-17,Mechanical telephone 
US300714A,1884-06-17,Titus langille 
US300715A,1884-06-17,Separator for shelled corn 
US300716A,1884-06-17,Edwin s 
US300717A,1884-06-17,Feank waldo mekrick 
US300718A,1884-06-17,Interfering-pad for horses 
US300719A,1884-06-17,Car-dumping apparatus 
US300720A,1884-06-17,Recovering rubber from waste 
US300721A,1884-06-17,Packing-box 
US300722A,1884-06-17,levison 
US300723A,1884-06-17,Frank moses and joseph moses 
US300724A,1884-06-17,naueeth 
US300725A,1884-06-17,Veneer-press 
US300726A,1884-06-17,Benjamin franklin opp 
US300727A,1884-06-17,Buckle 
US300728A,1884-06-17,Chaelbs h 
US300729A,1884-06-17,Fire and water proof compound 
US300730A,1884-06-17,Ivianufacture of combined metal plates 
US300731A,1884-06-17,Steeeotype plates in the foem 
US300732A,1884-06-17,Stereotype-block 
US300733A,1884-06-17,Geoege h 
US300734A,1884-06-17,preston 
US300735A,1884-06-17,Combined slate-pencil sharpener and sponge-holder 
US300736A,1884-06-17,Metal-screw machine 
US300737A,1884-06-17,rowlett 
US300738A,1884-06-17,eowlett 
US300739A,1884-06-17,savage 
US300740A,1884-06-17,Pencil-holder 
US300741A,1884-06-17,Jambs spruce 
US300742A,1884-06-17,tuenbull 
US300743A,1884-06-17,Lock for fire-arms 
US300744A,1884-06-17,whittblset 
US300745A,1884-06-17,Roller-skate 
US300746A,1884-06-17,William h 
US300747A,1884-06-17,Brock woodruff 
US300748A,1884-06-17,Lette 
US300749A,1884-06-24,Samuel adlam 
US300750A,1884-06-24,garner 
US300751A,1884-06-24,Harness 
US300752A,1884-06-24,amblee 
US300753A,1884-06-24,Tent office 
US300754A,1884-06-24,Carpet-stretcher 
US300755A,1883-06-23,"Clothes-drier 
     "
US300756A,1884-06-24,Balanced slide-valve 
US300757A,1884-06-24,Gas apparatus 
US300758A,1884-06-24,bbazelle 
US300759A,1884-06-24,Knitting-machine 
US300760A,1884-06-24,Machine for uniting looped fabrics 
US300761A,1884-06-24,Charles brothers 
US300762A,1884-06-24,Device for fastening removable pins to brooches 
US300763A,1884-06-24,Leather
US300764A,1884-06-24,Adjustable marine drag 
US300765A,1884-06-24,compton  
US300766A,1884-06-24,Maschil d 
US300767A,1884-06-24,Island 
US300768A,1884-06-24,Heater for soldering-irons 
US300769A,1884-06-24,Pessary 
US300770A,1884-06-24,Menstrual receptacle 
US300771A,1884-06-24,Bit-stock 
US300772A,1884-06-24,Carriage for garden-hose 
US300773A,1884-06-24,James gwynff 
US300774A,1884-06-24,Overshoe 
US300775A,1884-06-24,hartman 
US300776A,1884-06-24,Window-screen 
US300777A,1884-06-24,Jacob hbsslbe 
US300778A,1884-06-24,alpeed hittee 
US300779A,1884-06-24,Measuring apparatus for separators 
US300780A,1884-06-24,Chaeles c 
US300781A,1884-06-24,Fbancis w 
US300782A,1884-06-24,Caster 
US300783A,1884-06-24,Barbed fence-wire 
US300784A,1884-06-24,Tube-saw 
US300785A,1884-06-24,George b 
US300786A,1884-06-24,Stum p-extractor 
US300787A,1884-06-24,Double force-pump 
US300788A,1884-06-24,Truck 
US300789A,1884-06-24,Car-coupling 
US300790A,1884-06-24,Hydraulic cement 
US300791A,1884-06-24,Eefeigeeatoe 
US300792A,1884-06-24,John asbeeey nicholson 
US300793A,1884-06-24,Belt-fastener 
US300794A,1884-06-24,O o o o o 
US300795A,1884-06-24,Car-truck 
US300796A,1884-06-24,Tjebck j 
US300797A,1884-06-24,Fire-escape 
US300798A,1884-06-24,Tongue-support 
US300799A,1884-06-24,Mechanical toy 
US300800A,1884-06-24,Mechanical toy 
US300801A,1884-06-24,John jerome eymal 
US300802A,1884-06-24,salisbury 
US300803A,1884-06-24,Silas c 
US300804A,1884-06-24,schild 
US300805A,1884-06-24,Geoege pieie scott 
US300806A,1884-06-24,Corn-planter 
US300807A,1884-06-24,Sulky-plow 
US300808A,1884-06-24,Mechanical movement 
US300809A,1884-06-24,Adding-machine 
US300810A,1884-06-24,Safety-hook 
US300811A,1884-06-24,Heistby  
US300812A,1884-06-24,Machine for snipping leather piping or binding 
US300813A,1884-06-24,Wire holder and carrier 
US300814A,1884-06-24,Adjustable saw-tooth 
US300815A,1884-06-24,Edmund suckow 
US300816A,1884-06-24,Feed-regulator 
US300817A,1884-06-24,walker 
US300818A,1884-06-24,Windmill 
US300819A,1884-06-24,white  
US300820A,1884-06-24,Machine for rolling logs 
US300821A,1884-06-24,wilson 
US300822A,1884-06-24,Fire-escape 
US300823A,1884-06-24,Turbine water-wheel 
US300824A,1884-06-24,William c 
US300825A,1884-06-24,William c 
US300826A,1884-06-24,To wuth 
US300827A,1884-06-24,Wellington adams 
US300828A,1884-06-24,adams 
US300829A,1884-06-24,febdifaed angeemaie 
US300830A,1884-06-24,Combined wash-basin and soap-box 
US300831A,1884-06-24,Hand-punch 
US300832A,1884-06-24,Broom-holder 
US300833A,1884-06-24,And gustavus g 
US300834A,1884-06-24,Music-stand 
US300835A,1884-06-24,blair 
US300836A,1884-06-24,James h 
US300837A,1884-06-24,James h 
US300838A,1884-06-24,Adolf boentng 
US300839A,1884-06-24,Cooking utensil 
US300841A,1884-06-24,Spring shade-roller 
US300842A,1884-06-24,Printing-machine 
US300843A,1884-06-24,Fire-escape 
US300844A,1884-06-24,Jeremiah casey 
US300845A,1884-06-24,Attachment for grindstones 
US300846A,1884-06-24,Oeebst chatfield 
US300847A,1884-06-24,Jump-seat 
US300848A,1884-06-24,Shifting pole for vehicles 
US300849A,1884-06-24,Jacques coutubieb 
US300850A,1884-06-24,Geoegb crouch 
US300851A,1884-06-24,Island 
US300852A,1884-06-24,Island 
US300853A,1884-06-24,Molding apparatus for castings 
US300854A,1884-06-24,Sole or heel plate for boots and shoes 
US300855A,1884-06-24,Wards 
US300856A,1884-06-24,Magazine-gun 
US300857A,1884-06-24,Lewis j 
US300858A,1884-06-24,feickeb 
US300859A,1884-06-24,Telegraphs 
US300860A,1884-06-24,Clothes wringer 
US300861A,1884-06-24,And sol 
US300862A,1884-06-24,Portable folding parlor bowling-alley 
US300863A,1884-06-24,Hugh geaham 
US300864A,1884-06-24,Car-coupling 
US300865A,1884-06-24,Chaeles w 
US300866A,1884-06-24,Baling-press 
US300867A,1884-06-24,Edwaed j 
US300868A,1884-06-24,Permutation-lock 
US300869A,1884-06-24,Traction-engine 
US300870A,1884-06-24,Immel 
US300871A,1884-06-24,Alexander kaiser 
US300872A,1884-06-24,Alfred iqgee 
US300873A,1884-06-24,Jacob kbeischee 
US300874A,1884-06-24,Edtjaed kegel 
US300875A,1884-06-24,franklin lawrence 
US300876A,1884-06-24,lawbence 
US300877A,1884-06-24,lawrence 
US300878A,1884-06-24,Hoop-skirt 
US300879A,1884-06-24,lungren 
US300880A,1884-06-24,Den wilmot 
US300881A,1884-06-24,Window-screen 
US300882A,1884-06-24,Drain-tile machine 
US300883A,1884-06-24,Abthub de lancey middleton 
US300884A,1884-06-24,James e 
US300885A,1884-06-24,James mueeay 
US300886A,1884-06-24,Box fob ammonia compression pumps 
US300887A,1884-06-24,Adjustable trestle 
US300888A,1884-06-24,Propeller for vessels 
US300889A,1884-06-24,Truss 
US300890A,1884-06-24,Of-paris 
US300891A,1884-06-24,poetsch 
US300892A,1884-06-24,Egbert a 
US300893A,1884-06-24,John rancevan 
US300894A,1884-06-24,Motor 
US300895A,1884-06-24,rettig 
US300896A,1884-06-24,Denison a 
US300897A,1884-06-24,Oscillating printing-press 
US300898A,1884-06-24,Pipe-cutter 
US300899A,1884-06-24,David eobeege 
US300900A,1884-06-24,Pump-spout 
US300901A,1884-06-24,Nelson sawyer 
US300902A,1884-06-24,Fire-escape 
US300903A,1884-06-24,Chaeles w 
US300904A,1884-06-24,Grate for stoves and furnaces 
US300905A,1884-06-24,Water-closet 
US300906A,1884-06-24,William d 
US300907A,1884-06-24,shumway 
US300908A,1884-06-24,Machine foe threading the tapering points of screws 
US300909A,1884-06-24,Revolving table for tile-mills 
US300910A,1884-06-24,Link-button 
US300911A,1884-06-24,Switch stand 
US300912A,1884-06-24,Switch stand 
US300913A,1884-06-24,Wheel 
US300914A,1884-06-24,Wagon running-gear 
US300915A,1884-06-24,Geoege baeney stantok 
US300916A,1884-06-24,Car-coupling 
US300917A,1884-06-24,Hydraulic cushion for water-pipes 
US300918A,1884-06-24,Trace-bearer for pad-skirts 
US300919A,1884-06-24,Step-ladder 
US300920A,1884-06-24,Bearing for the spindles of am algamating-pans 
US300921A,1884-06-24,Joseph e 
US300922A,1884-06-24,waltees 
US300923A,1884-06-24,waltees 
US300924A,1884-06-24,Clasp 
US300925A,1884-06-24,Htdeant 
US300926A,1884-06-24,Half to james stuaet 
US300927A,1884-06-24,Chuck for holding gate-valves 
US300928A,1884-06-24,Adolf weckee 
US300929A,1884-06-24,Portable fence 
US300930A,1884-06-24,Peters 
US300931A,1884-06-24,Journal-box 
US300932A,1884-06-24,Elevator-guard 
US300933A,1884-06-24,winch 
US300934A,1884-06-24,abbott 
US300935A,1884-06-24,Cover-holder for jars 
US300936A,1884-06-24,Corkscrew 
US300937A,1884-06-24,Joseph p 
US300938A,1884-06-24,Hair-front 
US300939A,1884-06-24,Weather-strip 
US300940A,1884-06-24,Wire fence 
US300941A,1884-06-24,Apparatus for lining molds 
US300942A,1884-06-24,William h 
US300943A,1884-06-24,Turning-machine 
US300944A,1884-06-24,Coal-hod 
US300945A,1884-06-24,burns 
US300946A,1884-06-24,Pulp-board for roofing purposes 
US300947A,1884-06-24,Slime-table 
US300948A,1884-06-24,Fire-extinguisher 
US300949A,1884-06-24,Machine for boots and shoes 
US300950A,1884-06-24,oabsel 
US300951A,1884-06-24,Heney eennee cassel 
US300952A,1884-06-24,Device for regulating heat in vulcanizers 
US300953A,1884-06-24,Vulcanizing-heat regulator 
US300954A,1884-06-24,Sash-holder 
US300955A,1884-06-24,Hay-stacker 
US300956A,1884-06-24,Vehicle-spring 
US300957A,1884-06-24,Thomas coubtney 
US300958A,1884-06-24,Thomas coylb 
US300959A,1884-06-24,Cheistian dancel 
US300960A,1884-06-24,Machine for coiling wire 
US300961A,1884-06-24,Screw-tap 
US300962A,1884-06-24,Awning 
US300963A,1884-06-24,And chaeles 
US300964A,1884-06-24,Fabeios 
US300965A,1884-06-24,Vehicle-axle nut 
US300966A,1884-06-24,William ii 
US300967A,1884-06-24,Mold for casting ornamental plaques 
US300968A,1884-06-24,W hatfield 
US300969A,1884-06-24,Mail-bag catcher 
US300970A,1884-06-24,Railway-gate 
US300971A,1884-06-24,Carriage-top 
US300972A,1884-06-24,Light-frame for carriages 
US300973A,1884-06-24,Straight-way valve 
US300974A,1884-06-24,Spindle for vehicle-wheels 
US300975A,1884-06-24,Henry l 
US300976A,1884-06-24,Telephone-call annunciator 
US300977A,1884-06-24,Well-bucket fixture 
US300978A,1884-06-24,Moses g 
US300979A,1884-06-24,Chables huff 
US300980A,1884-06-24,ievine 
US300981A,1884-06-24,Emil keesten 
US300982A,1884-06-24,Propeller for small boats 
US300983A,1884-06-24,James kilbourne 
US300984A,1884-06-24,David b 
US300985A,1884-06-24,Alexandbe damienb lagbelle 
US300986A,1884-06-24,Reters 
US300987A,1884-06-24,leinert 
US300988A,1884-06-24,Andrew b 
US300989A,1884-06-24,Apparatus for embalming 
US300990A,1884-06-24,James b 
US300991A,1884-06-24,Ear-corn feed-regulator 
US300992A,1884-06-24,Washing-machine 
US300993A,1884-06-24,Stephen marvin 
US300994A,1884-06-24,Geoege massie 
US300995A,1884-06-24,Fruit-drier 
US300996A,1884-06-24,Machine 
US300997A,1884-06-24,Ebens methot 
US300998A,1884-06-24,moffet 
US300999A,1884-06-24,Newton 
US301000A,1884-06-24,Reed-organ 
US301001A,1884-06-24,Permutation-lock 
US301002A,1884-06-24,Support for shirt-neckbands 
US301003A,1884-06-24,Cartridge-loading machine 
US301004A,1884-06-24,Injector 
US301005A,1884-06-24,Sash-fastener 
US301006A,1884-06-24,Feiedeich adolf ebihlen 
US301007A,1884-06-24,eemfry 
US301008A,1884-06-24,Car-truck 
US301009A,1884-06-24,e-achholz 
US301010A,1884-06-24,Xlubricator 
US301011A,1884-06-24,Cultivator 
US301012A,1884-06-24,Clutch for sewing-machine wheels 
US301013A,1884-06-24,Stack 
US301014A,1884-06-24,David shuleb 
US301015A,1884-06-24,Filtering composition 
US301016A,1884-06-24,Julius w 
US301017A,1884-06-24,Hersbich stollwerck 
US301018A,1884-06-24,Dry closet 
US301019A,1884-06-24,Fire-escape 
US301020A,1884-06-24,Portable grin 
US301021A,1884-06-24,wallis 
US301022A,1884-06-24,Warm-air furnace 
US301023A,1884-06-24,Edwaed weston 
US301024A,1884-06-24,Edwaed weston 
US301025A,1884-06-24,Bdwaed weston 
US301026A,1884-06-24,Edward weston 
US301027A,1884-06-24,Edwaed weston 
US301028A,1884-06-24,Edward weston 
US301029A,1884-06-24,Edward weston 
US301030A,1884-06-24,Bdwaed weston 
US301031A,1884-06-24,Edwabd weston 
US301032A,1884-06-24,Welding compound 
US301033A,1884-06-24,willett 
US301034A,1884-06-24,Theodore willsea 
US301035A,1884-06-24,Liquid-cooler 
US301036A,1884-06-24,Hay-carrier 
US301037A,1884-06-24,William w 
US301038A,1884-06-24,Screw and toggle-lever press 
US301039A,1884-06-24,Combination-tool 
US301040A,1884-06-24,Automatic cash-carrier 
US301041A,1884-06-24,Roller-skate 
US301042A,1884-06-24,Bed-bottom 
US301043A,1884-06-24,beooks 
US301044A,1884-06-24,campbell 
US301045A,1884-06-24,claek 
US301046A,1884-06-24,Vid deane hahn 
US301047A,1884-06-24,crowell 
US301048A,1884-06-24,Aistdeew cuthbeet 
US301049A,1884-06-24,davis 
US301050A,1884-06-24,Jonathan ii 
US301051A,1884-06-24,Road-scraper 
US301052A,1884-06-24,Ticket-punch 
US301053A,1884-06-24,John fye 
US301054A,1884-06-24,William gleason 
US301055A,1884-06-24,Dental-floss holder 
US301056A,1884-06-24,Pencil-case 
US301057A,1884-06-24,Mathias j 
US301058A,1884-06-24,Bit-brace 
US301059A,1884-06-24,johnson 
US301060A,1884-06-24,kohler 
US301061A,1884-06-24,James c 
US301062A,1884-06-24,Teeeitoey 
US301063A,1884-06-24,maltby  
US301064A,1884-06-24,Heneby mebeweatheb 
US301065A,1884-06-24,William e 
US301066A,1884-06-24,John mo wat 
US301067A,1884-06-24,Petens 
US301068A,1884-06-24,Heney s 
US301069A,1884-06-24,August peinz 
US301070A,1884-06-24,John w 
US301071A,1884-06-24,John e 
US301072A,1884-06-24,Ajtokew eiwstetleb 
US301073A,1884-06-24,searpnack  
US301074A,1884-06-24,Superheater for engines 
US301075A,1884-06-24,John tombow 
US301076A,1884-06-24,Edwaed weston 
US301077A,1884-06-24,wrig-ht 
US301078A,1884-07-01,andrew 
US301079A,1884-07-01,Safety-valve 
US301080A,1884-07-01,Outside pipe-cutter 
US301081A,1884-07-01,beckwith 
US301082A,1884-07-01,Trunk 
US301083A,1884-07-01,Price-card and tjdy pin 
US301084A,1884-07-01,Tubing and printing paper bags 
US301085A,1884-07-01,Nut-lock 
US301086A,1884-07-01,Assig 
US301087A,1884-07-01,Brick molds 
US301088A,1884-07-01,Thomas  
US301089A,1884-07-01,Thomas j 
US301090A,1884-07-01,Gaudeszio campagsari 
US301091A,1884-07-01,William a 
US301092A,1884-07-01,Solomon n 
US301093A,1884-07-01,Geoege chambeblin and william ii 
US301094A,1884-07-01,chapin  
US301095A,1884-07-01,clement 
US301096A,1884-07-01,Car-brake 
US301097A,1884-07-01,Coal-sifter 
US301098A,1884-07-01,Trunk or box fastener 
US301099A,1884-07-01,Damper-regulator 
US301100A,1884-07-01,Manufacture of glassware 
US301101A,1884-07-01,Jambs m 
US301102A,1884-07-01,Map-exhibitor 
US301103A,1884-07-01,Vehicle-hub cap 
US301104A,1884-07-01,Harness-trimmings of glass or earthenware 
US301105A,1884-07-01,Automatic steam-pump regulator and water-indicator 
US301106A,1884-07-01,follett 
US301107A,1884-07-01,Feed-regulator for mills 
US301108A,1884-07-01,Fence-post 
US301109A,1884-07-01,Egbert fyfe 
US301110A,1884-07-01,Step-ladder 
US301111A,1884-07-01,David genese 
US301112A,1884-07-01,Smile p 
US301113A,1884-07-01,Car-seal 
US301114A,1884-07-01,Machine for inserting metallic fastenings 
US301115A,1884-07-01,Stopping and starting mechanism 
US301116A,1884-07-01,Feed-water purifier 
US301118A,1884-07-01,John a 
US301119A,1884-07-01,Signobs to edwin 
US301120A,1884-07-01,Johannes haux 
US301121A,1884-07-01,haydef 
US301122A,1884-07-01,William s 
US301123A,1884-07-01,Shingle-sawing machine 
US301124A,1884-07-01,Device for preventing percussion or water hammering in pipes 
US301125A,1884-07-01,Lolsting apparatus 
US301126A,1884-07-01,Edmund joed an 
US301127A,1884-07-01,Penter 
US301128A,1884-07-01,Geobge c 
US301129A,1884-07-01,Revolving sulky-scraper 
US301130A,1884-07-01,kollbergl 
US301131A,1884-07-01,Mold for brick and re-pressing machines 
US301132A,1884-07-01,James kydd 
US301133A,1884-07-01,chedistee 
US301134A,1884-07-01,Curtain-fixture 
US301135A,1884-07-01,lorentz 
US301136A,1884-07-01,Adjustable spring bed-bottom 
US301137A,1884-07-01,Process of making crayons 
US301138A,1884-07-01,Fire escape 
US301139A,1884-07-01,Bottle-stopper 
US301140A,1884-07-01,Carpet-tack tool 
US301141A,1884-07-01,o connor 
US301142A,1884-07-01,olmsted 
US301143A,1884-07-01,John a 
US301144A,1884-07-01,Wheel for heavy wagons 
US301145A,1884-07-01,Box-machine 
US301146A,1884-07-01,Bellows attachment for barrels 
US301147A,1884-07-01,Process for preparing old steel for reworking 
US301148A,1884-07-01,Plow with planting  attachment 
US301149A,1884-07-01,petty 
US301150A,1884-07-01,Half to david p 
US301151A,1884-07-01,Heeman pietsch 
US301152A,1884-07-01,Geobge w 
US301153A,1884-07-01,Hoisting apparatus 
US301154A,1884-07-01,Fbedeeick afdeew peioe 
US301155A,1884-07-01,Brick-kiln 
US301156A,1884-07-01,Fbedeick eapp 
US301157A,1884-07-01,Weather-strip for window-sashes 
US301158A,1884-07-01,Walteb s 
US301159A,1884-07-01,Spencee-d 
US301160A,1884-07-01,Cane-mill 
US301161A,1884-07-01,Car wheel and axle 
US301162A,1884-07-01,Needle case 
US301163A,1884-07-01,Harrow 
US301164A,1884-07-01,Friction-hinge 
US301165A,1884-07-01,Apparatus for cutting screws 
US301166A,1884-07-01,matteson 
US301167A,1884-07-01,Butter-worker 
US301168A,1884-07-01,slack 
US301169A,1884-07-01,small 
US301170A,1884-07-01,small 
US301171A,1884-07-01,Feanklin a 
US301172A,1884-07-01,Rudolph  
US301173A,1884-07-01,mckinney 
US301174A,1884-07-01,Territory 
US301175A,1884-07-01,Regulating device for electric lamps 
US301176A,1884-07-01,Alfred spitzli 
US301177A,1884-07-01,Oes to edwin haeeington 
US301178A,1884-07-01,Paper-trimming machine 
US301179A,1884-07-01,Cartridge-crimping punch 
US301180A,1884-07-01,Revolving fire-arm 
US301181A,1884-07-01,Revolving 
US301182A,1884-07-01,Revolving fire-arm 
US301183A,1884-07-01,Hay-tedder 
US301184A,1884-07-01,Apparatus for annealing and galvanizing wire 
US301185A,1884-07-01,Back-rest for turning-lathes 
US301186A,1884-07-01,And isaac l 
US301187A,1884-07-01,And isaac l 
US301188A,1884-07-01,Machine 
US301189A,1884-07-01,William c 
