patent_number,date,title
US400650A,1889-04-02,Method of making phonogram-blanks 
US400651A,1889-04-02,Illuminating composition 
US400652A,1889-04-02,Paper-cutting machine 
US400653A,1889-04-02,Cylinder-lubricator 
US400656A,1889-04-02,Fire-escape 
US400657A,1889-04-02,Railway-switch stand 
US400658A,1889-04-02,Electric-lamp attachment for gas-fixtures 
US400659A,1889-04-02,Auger 
US400660A,1889-04-02,Machine for grinding shimer-molding bits 
US400661A,1889-04-02,Apparatus for determining electric or magnetic forces 
US400662A,1889-04-02,Art of determining the value of electric 
US400663A,1889-04-02,Apparatus for determining the value of electro-magnetic forces by weight 
US400664A,1886-07-09,"Process of reducing aluminium from its fluoride salts by electrolysis 
     "
US400665A,1889-04-02,Manufacture of aluminium 
US400666A,1889-04-02,Process of electro lyzing crude salts of aluminium 
US400667A,1889-04-02,Process of electrolyzing fused salts of aluminium 
US400668A,1889-04-02,Vacuum-pump 
US400669A,1889-04-02,hammer 
US400670A,1889-04-02,Forcing-machine 
US400671A,1889-04-02,Gasometer 
US400672A,1889-04-02,Draw-bridge gate 
US400673A,1889-04-02,Cutter-head for molding-machines 
US400674A,1889-04-02,Beverage shaking and mixing machine 
US400675A,1889-04-02,Wagon-brake 
US400676A,1889-04-02,Combined wire stretcher 
US400677A,1889-04-02,Feed-water heater and purifier 
US400678A,1889-04-02,Gustavos heidel 
US400679A,1889-04-02,Magazine-gun 
US400680A,1889-04-02,Daniel higham 
US400681A,1889-04-02,Grinding-pan 
US400682A,1889-04-02,Lubricating device for steam-engines 
US400683A,1889-04-02,Walter marsh jackson 
US400684A,1889-04-02,Horseshoe 
US400685A,1889-04-02,Axle-skein 
US400686A,1889-04-02,Ferdinand kampf 
US400687A,1889-04-02,Fuse or igniting device for projectiles 
US400688A,1889-04-02,Charles w 
US400689A,1889-04-02,John h 
US400690A,1889-04-02,Combination-tool 
US400691A,1889-04-02,Faucet 
US400692A,1889-04-02,Arc lamp 
US400693A,1889-04-02,Cyrenius lawrence 
US400694A,1889-04-02,Stop-motion for doubling-machines 
US400695A,1889-04-02,Car-coupling 
US400696A,1889-04-02,Cash-carrier 
US400697A,1889-04-02,Harrow 
US400698A,1889-04-02,Butter-package 
US400699A,1889-04-02,Quilting attachment for sewing-machines 
US400700A,1889-04-02,Cotton-harvester 
US400701A,1889-04-02,Extension-table 
US400702A,1889-04-02,Washing-machine 
US400703A,1889-04-02,Joshua oxley 
US400704A,1889-04-02,Truss-bridge 
US400705A,1889-04-02,Gopher-exterminator 
US400706A,1889-04-02,Pulley 
US400707A,1889-04-02,Machine for cutting rails 
US400708A,1889-04-02,Device for conveying sheets of glass through the annealing-tunnel 
US400709A,1889-04-02,Peters 
US400710A,1889-04-02,Corn-plow 
US400711A,1889-04-02,reimer 
US400712A,1889-04-02,Charles m 
US400713A,1889-04-02,Dental articulator 
US400714A,1889-04-02,Addi no-machine 
US400715A,1889-04-02,Joseph james speed 
US400716A,1889-04-02,Office 
US400717A,1889-04-02,Thermometer-case 
US400718A,1889-04-02,taylor 
US400719A,1889-04-02,Half to john g 
US400720A,1889-04-02,Feed-regulator 
US400721A,1889-04-02,Edward w 
US400722A,1889-04-02,Ratchet-wrench 
US400723A,1889-04-02,Tobacco-cutter 
US400724A,1889-04-02,Trolley for electrical railways 
US400725A,1889-04-02,Trolley for electric railways 
US400726A,1889-04-02,Electric currents 
US400727A,1889-04-02,Spring-fork for bicycles 
US400728A,1889-04-02,Device for handling logs and timber 
US400729A,1889-04-02,Steam-boiler 
US400730A,1889-04-02,Spray-nozzle 
US400731A,1889-04-02,Julius bender 
US400732A,1889-04-02,Electric switch 
US400733A,1889-04-02,Switch for electric circuits 
US400734A,1888-07-19,Time-piece dial 
US400735A,1889-04-02,Axle-box 
US400736A,1889-04-02,cortez wilson 
US400737A,1889-04-02,boobman 
US400738A,1889-04-02,School-desk 
US400739A,1889-04-02,Thread 
US400740A,1889-04-02,Corn-planter and fertilizer-distributer 
US400741A,1889-04-02,Washing-machine 
US400742A,1889-04-02,Shuttle motion foe looms 
US400743A,1889-04-02,Lamp-extinguisher 
US400744A,1889-04-02,Ewald bruncker 
US400746A,1889-04-02,Magnetic separator 
US400747A,1889-04-02,Ivfagnetic separator 
US400748A,1889-04-02,Cables 
US400749A,1889-04-02,Double-acting swivel 
US400750A,1889-04-02,Alarm system 
US400751A,1889-04-02,Tuck creasing and marking attachment for sewing-machines 
US400752A,1889-04-02,Dinner-pail 
US400753A,1889-04-02,Clock 
US400754A,1889-04-02,deboutteyille  
US400755A,1889-04-02,John b 
US400756A,1889-04-02,John b 
US400757A,1889-04-02,Burden-carrier 
US400758A,1889-04-02,Temperature-regulator 
US400759A,1889-04-02,Richard j 
US400760A,1889-04-02,Thomas elcoate 
US400761A,1889-04-02,Lubricator 
US400762A,1889-04-02,District 
US400763A,1889-04-02,John s 
US400764A,1889-04-02,And john claffy 
US400765A,1889-04-02,And robert w 
US400766A,1889-04-02,Process of reducing aluminium by electrolysis 
US400767A,1889-04-02,Street-pavement 
US400768A,1889-04-02,Philip hohmeier and jacob ball 
US400769A,1889-04-02,Joseph stenson hooker 
US400770A,1889-04-02,Game counter 
US400771A,1889-04-02,Dental rubber-dam clamp 
US400772A,1889-04-02,Running-gear for vehicles 
US400773A,1889-04-02,Charles e 
US400774A,1889-04-02,kinney 
US400775A,1889-04-02,Snow-scraper 
US400776A,1889-04-02,Machine for corking and wiring corks to bottles 
US400777A,1889-04-02,Apparatus for heating railway-cars 
US400778A,1889-04-02,Folding ladder 
US400779A,1889-04-02,Fire-escape 
US400780A,1889-04-02,Cigarette-machine 
US400781A,1889-04-02,Sand-molding machine 
US400782A,1889-04-02,Gomery 
US400783A,1889-04-02,Spectacle lens 
US400784A,1889-04-02,Otto f 
US400785A,1889-04-02,Combined harrow and drag 
US400786A,1889-04-02,Newell 
US400787A,1889-04-02,parker 
US400788A,1889-04-02,Rotary cutter for trimming-machines 
US400789A,1889-04-02,postlethwaite 
US400790A,1889-04-02,Log-loading machine 
US400791A,1889-04-02,Timothy rebholz 
US400792A,1889-04-02,remus 
US400793A,1889-04-02,Medical compound 
US400794A,1889-04-02,Island 
US400795A,1889-04-02,Spark-coil 
US400796A,1889-04-02,Cyetts bussey 
US400797A,1889-04-02,Car-coupling 
US400798A,1889-04-02,Straw-stacker 
US400799A,1889-04-02,Half to william schreiner 
US400800A,1889-04-02,Pruning-knife 
US400801A,1889-04-02,Charles w 
US400802A,1889-04-02,William x 
US400803A,1889-04-02,Hiram c 
US400804A,1889-04-02,Sub-river tunnel 
US400805A,1889-04-02,Reversing mechanism for engines 
US400806A,1889-04-02,thurman 
US400807A,1889-04-02,Apparatus for malting grain 
US400808A,1889-04-02,turner 
US400809A,1889-04-02,Alternatinq-current electric reciprocating engine 
US400810A,1889-04-02,Underground conduit 
US400811A,1889-04-02,Holdback 
US400812A,1889-04-02,Stephen wilson 
US400813A,1889-04-02,Weather-strip 
US400814A,1889-04-02,wright 
US400815A,1889-04-02,Granville w 
US400816A,1889-04-02,Bail wat switch stand 
US400817A,1889-04-02,allen 
US400818A,1889-04-02,Rule-working machine 
US400819A,1889-04-02,atwood 
US400820A,1889-04-02,Metal-turning lathe 
US400821A,1889-04-02,Edward t 
US400822A,1889-04-02,Pipe-coupling 
US400823A,1889-04-02,Wash-board 
US400824A,1889-04-02,Furnace-grate for portable engines 
US400825A,1889-04-02,Extension window-screen 
US400826A,1889-04-02,Automatic heat-regulating device 
US400827A,1889-04-02,Gas-furnace 
US400828A,1889-04-02,Welding-roll 
US400829A,1889-04-02,Machine for welding pipes 
US400830A,1889-04-02,George herbert condict and victor angerer 
US400831A,1889-04-02,Advertising-panel for delivery 
US400832A,1889-04-02,Asphalt-coated sheet-metal pipe 
US400833A,1889-04-02,Union 
US400834A,1889-04-02,Milk-cooler 
US400835A,1889-04-02,Process of treating rice 
US400836A,1889-04-02,Revolving marine battery 
US400837A,1889-04-02,Horace g 
US400838A,1889-04-02,Dynamo-electric machine 
US400839A,1889-04-02,Percival everitt 
US400840A,1889-04-02,Glass cigar-box with metal or other frame 
US400841A,1889-04-02,Carl f 
US400842A,1889-04-02,Secondary battery 
US400843A,1889-04-02,Distribution of electricity by secondary batteries 
US400844A,1889-04-02,Pettbs 
US400845A,1889-04-02,Joseph guest 
US400846A,1889-04-02,heg-gem 
US400847A,1889-04-02,heg-gem 
US400848A,1889-04-02,Stephen d 
US400849A,1889-04-02,Grain-meter 
US400850A,1889-04-02,humes 
US400851A,1889-04-02,Phonograph-doll 
US400852A,1889-04-02,Drawer 
US400853A,1889-04-02,Machine foe 
US400854A,1889-04-02,Lamp-shade holder 
US400855A,1889-04-02,Lamp-shade support 
US400856A,1889-04-02,Chusetts 
US400857A,1889-04-02,Chusetts 
US400858A,1889-04-02,Frank krupp 
US400859A,1889-04-02,Ditching-machine 
US400860A,1889-04-02,Hand-stamp 
US400861A,1889-04-02,Half to john a 
US400862A,1889-04-02,lowrie  
US400863A,1889-04-02,Refrigerating and ventilating car 
US400864A,1889-04-02,Stop-motion device for spinning and twisting machines 
US400865A,1889-04-02,Fastener for gloves 
US400866A,1889-04-02,William marshall 
US400867A,1889-04-02,Sole and heel plate for boots or shoes 
US400868A,1889-04-02,Cigar-mold 
US400869A,1889-04-02,hodgson 
US400870A,1889-04-02,Machine for making bird-targets 
US400871A,1889-04-02,William h 
US400872A,1889-04-02,Carl teodor remus 
US400873A,1889-04-02,Charles  
US400874A,1889-04-02,Needle-beam for bridges 
US400875A,1889-04-02,Sheet-delivery apparatus for printing-machines 
US400876A,1889-04-02,Eldred w 
US400877A,1889-04-02,Steam pumping-engine 
US400878A,1889-04-02,David k 
US400879A,1889-04-02,Operating mechanism for the cloth-beams of looms 
US400880A,1889-04-02,Railway-signal 
US400881A,1889-04-02,Pipe-laying apparatus 
US400882A,1889-04-02,Machine for cutting screw-taps 
US400883A,1889-04-02,Thirds to james c 
US400884A,1889-04-02,Filter 
US400885A,1889-04-02,Lubricator for loose pulleys 
US400886A,1889-04-02,Hot-air furnace 
US400887A,1889-04-02,Arthur h 
US400888A,1889-04-02,Wear-plate for buoy-eyes 
US400889A,1889-04-09,Hydrocarbon-burner 
US400890A,1889-04-09,Regulation of electric motors 
US400891A,1889-04-09,Buckle 
US400892A,1889-04-09,Henry barrett and john james varley 
US400893A,1889-04-09,Sand-molding machine 
US400894A,1889-04-09,Hair-plucking machine 
US400895A,1889-04-09,Awning-clevis 
US400896A,1889-04-09,Thomas a 
US400897A,1889-04-09,Corn-planter and drill combined 
US400898A,1889-04-09,Tool for forming bottle-necks 
US400899A,1889-04-09,Caster 
US400900A,1889-04-09,Peters 
US400901A,1889-04-09,Lid for receptacles 
US400902A,1889-04-09,Executor of george b 
US400903A,1889-04-09,Stephen h 
US400904A,1889-04-09,Hair-curler 
US400905A,1889-04-09,Thirds to valentine gleason 
US400906A,1889-04-09,Thomas forsaith 
US400907A,1889-04-09,Wheel 
US400908A,1889-04-09,Gustav fuchs 
US400909A,1889-04-09,Signors to james lucey 
US400910A,1889-04-09,Truss 
US400911A,1889-04-09,Telephone-support 
US400912A,1889-04-09,Baling-press 
US400913A,1889-04-09,Toilet-paper roll 
US400914A,1889-04-09,Sewing-machine for finishing button-hole pieces 
US400915A,1889-04-09,hodges  
US400916A,1889-04-09,Current-collecting device for electric railways 
US400917A,1889-04-09,Akmaxd c 
US400918A,1889-04-09,Walter s 
US400919A,1889-04-09,Valve for steam-engines 
US400920A,1889-04-09,Nathaniel w 
US400921A,1889-04-09,Artificial tooth 
US400922A,1889-04-09,Baling-press 
US400923A,1889-04-09,Spade or shovel 
US400925A,1889-04-09,Book-case 
US400926A,1889-04-09,lundell 
US400927A,1889-04-09,Solomon marks 
US400928A,1889-04-09,Drill-brace 
US400929A,1889-04-09,Reduction roller-mill 
US400930A,1889-04-09,Hermann maul 
US400931A,1889-04-09,Manufacture of bars or rounds of steel or iron 
US400932A,1889-04-09,Ors to d 
US400933A,1889-04-09,Coin-operated hand-power-testing machine 
US400934A,1889-04-09,Ring-spinning frame 
US400935A,1889-04-09,Automatic gate 
US400936A,1889-04-09,Dredging-bucket 
US400937A,1889-04-09,Fountain window-cleaner 
US400938A,1889-04-09,Cuspidor 
US400939A,1889-04-09,Nelson newman 
US400940A,1889-04-09,System for utililizing water-power 
US400941A,1889-04-09,Sponge-cup and sealer 
US400942A,1889-04-09,Wagon-brake 
US400943A,1889-04-09,Interlocking device for railroad-switches 
US400944A,1887-01-21,Floor-key for cocks 
US400945A,1889-04-09,Retail-case and support for stores 
US400946A,1889-04-09,John reeson 
US400947A,1889-04-09,Geain drill 
US400948A,1889-04-09,Fastening for gloves 
US400949A,1889-04-09,Pipe-coupling 
US400950A,1889-04-09,Track-layer 
US400951A,1889-04-09,Electric-circuit-testing device 
US400952A,1889-04-09,Automatic gate 
US400953A,1889-04-09,Cone-duster for fibrous substances 
US400954A,1889-04-09,Benjamin scarles 
US400955A,1889-04-09,Inger 
US400956A,1889-04-09,searing 
US400957A,1889-04-09,Spectacle-frame 
US400958A,1889-04-09,Leading-in apparatus for conduits 
US400959A,1889-04-09,Hydrocarbon apparatus 
US400960A,1889-04-09,Reverse-link for steam-engines 
US400961A,1889-04-09,soltmann 
US400962A,1889-04-09,Calf-feeder 
US400963A,1889-04-09,Coffin-plate 
US400964A,1889-04-09,Pinch-bar 
US400965A,1889-04-09,Grain-separator 
US400966A,1889-04-09,Combined tobacco-tamp and pipe-stem cleaner 
US400967A,1889-04-09,Ointment 
US400968A,1889-04-09,Portable scrap-file 
US400969A,1889-04-09,Spring-jack switch 
US400970A,1889-04-09,Rope or cable 
US400971A,1889-04-09,Alternating-current electric motor 
US400972A,1889-04-09,Induction-coil and self-inductive apparatus 
US400973A,1889-04-09,Armature for dynamo-electric machines 
US400974A,1889-04-09,Brick 
US400975A,1889-04-09,Half to james aken 
US400976A,1889-04-09,James i-i 
US400977A,1889-04-09,ventzki 
US400978A,1889-04-09,Electric heating apparatus 
US400979A,1889-04-09,Die for upsetting eye-bars 
US400980A,1889-04-09,Standard tangent-galvanometer 
US400981A,1889-04-09,Driving-gearing 
US400982A,1889-04-09,Joseph wicks 
US400983A,1889-04-09,Apparatus for the manufacture of salt 
US400984A,1889-04-09,And edward j 
US400985A,1889-04-09,willis 
US400986A,1889-04-09,Feed-regulator for roller-mills 
US400987A,1889-04-09,Arthur wilzin 
US400988A,1889-04-09,Ore-crusher and metal-separator 
US400989A,1889-04-09,Pliny j 
US400990A,1889-04-09,Machine for making steel balls 
US400991A,1889-04-09,Lath-sawing machine 
US400992A,1889-04-09,Liniment 
US400993A,1889-04-09,Fruit-drier 
US400994A,1889-04-09,Fitting commutator-bars 
US400995A,1889-04-09,Windmill 
US400996A,1889-04-09,Half to gustave j 
US400997A,1889-04-09,Paving-block 
US400998A,1889-04-09,Automatic clutch and tension machine 
US400999A,1889-04-09,Meat-chopping machine 
US401000A,1889-04-09,Washing-machine 
US401001A,1889-04-09,William m 
US401002A,1889-04-09,Frank burns 
US401003A,1889-04-09,Brake-handle 
US401004A,1889-04-09,Wire-tightener 
US401005A,1889-04-09,carmona y valle 
US401006A,1889-04-09,Electric self-winding time-piece 
US401007A,1889-04-09,Fastening for shoes 
US401008A,1889-04-09,Pcttrs 
US401009A,1889-04-09,Paper box 
US401010A,1889-04-09,John coffin 
US401011A,1889-04-09,Book-support 
US401012A,1889-04-09,John l 
US401013A,1889-04-09,Band-securing mechanism for grain-binders 
US401014A,1889-04-09,Gibson pea 
US401015A,1889-04-09,Territory 
US401016A,1889-04-09,Gasoline-stove 
US401017A,1889-04-09,Halter 
US401018A,1889-04-09,Frictional gearing 
US401019A,1889-04-09,Nut-lock 
US401020A,1889-04-09,Low pressure steam motor 
US401021A,1889-04-09,fellowes 
US401022A,1889-04-09,Territory 
US401023A,1889-04-09,Territory 
US401024A,1889-04-09,Benfabriken 
US401025A,1889-04-09,Albert genet 
US401026A,1889-04-09,Core for casting s-traps 
US401027A,1889-04-09,Island 
US401028A,1889-04-09,Bosom-form 
US401029A,1889-04-09,Tuck greaser or marker for sewing-machines 
US401030A,1889-04-09,Pavement and paving-brick 
US401031A,1889-04-09,Drive apparatus for piles 
US401032A,1889-04-09,Bundle-carrier 
US401033A,1889-04-09,Time-stamp 
US401034A,1889-04-09,Ore-feeder 
US401035A,1889-04-09,kaselowsky 
US401036A,1889-04-09,Hinge 
US401037A,1889-04-09,Work-box 
US401038A,1889-04-09,Perforating-machine 
US401039A,1889-04-09,Machine for labeling cans 
US401040A,1889-04-09,John thomas lenoir 
US401041A,1889-04-09,Electro-medical apparatus 
US401042A,1889-04-09,Ge manahan and henry gade 
US401043A,1889-04-09,Educational apparatus 
US401044A,1889-04-09,Nut-lock 
US401045A,1889-04-09,mcbeide 
US401046A,1889-04-09,Car-coupling 
US401047A,1889-04-09,Spring-motor 
US401048A,1889-04-09,Gas-pressure regulator 
US401049A,1889-04-09,And charles raettig 
US401050A,1889-04-09,Machine for inserting diagonal strips in weaving cane-work 
US401051A,1889-04-09,Josephine mtjller 
US401052A,1889-04-09,nicholson 
US401053A,1889-04-09,Heimer 
US401054A,1889-04-09,Lace paper machine 
US401055A,1889-04-09,Combined bread-raiser and kitchen-safe 
US401056A,1889-04-09,office 
US401057A,1889-04-09,Filtering apparatus 
US401058A,1889-04-09,Egg-beater 
US401059A,1889-04-09,Galvanic battery 
US401060A,1889-04-09,Boot or shoe 
US401061A,1889-04-09,Walking-stick 
US401062A,1889-04-09,Henry b 
US401063A,1889-04-09,Flux-feeding apparatus for blast-furnaces 
US401064A,1889-04-09,Piano lamp-holder 
US401065A,1889-04-09,Attoenets 
US401066A,1889-04-09,Abbott m 
US401067A,1889-04-09,Circuit-connecting device 
US401068A,1889-04-09,Island 
US401069A,1889-04-09,Heel-protector 
US401070A,1889-04-09,Glove-fastening 
US401071A,1889-04-09,Receptacle for bundles 
US401072A,1889-04-09,Joseph roshong and isaiah roshong 
US401073A,1889-04-09,Max rubin 
US401074A,1889-04-09,Stem winding and setting watch 
US401075A,1889-04-09,Attachment and oil-filler for lamps 
US401076A,1889-04-09,Cigar-bunching machine 
US401077A,1889-04-09,James edward smith 
US401078A,1889-04-09,Skirt-protector 
US401079A,1889-04-09,Island 
US401080A,1889-04-09,Wheel 
US401081A,1889-04-09,Hopper-valve 
US401082A,1889-04-09,Lawn-tennis net 
US401083A,1889-04-09,Vignetting attachment for photographic-printing frames 
US401084A,1889-04-09,Button 
US401085A,1889-04-09,Lightning-arrester 
US401086A,1889-04-09,Hinge 
US401087A,1889-04-09,Revolving fire-arm 
US401088A,1889-04-09,westman 
US401089A,1889-04-09,Oscillating chair 
US401090A,1889-04-09,Peters 
US401091A,1889-04-09,Stock-car 
US401092A,1889-04-09,wilson 
US401093A,1889-04-09,Arthur wilzest 
US401094A,1889-04-09,Leon winterdorf and august reymond 
US401095A,1889-04-09,Territory 
US401096A,1889-04-09,altice 
US401097A,1889-04-09,Bricks 
US401098A,1889-04-09,Method of incrusting brick 
US401099A,1889-04-09,Joseph anderson 
US401100A,1889-04-09,Peters 
US401101A,1889-04-09,-anson 
US401102A,1889-04-09,Steam-generator 
US401103A,1889-04-09,Charles e 
US401104A,1889-04-09,Territory 
US401105A,1889-04-09,Bigtole 
US401106A,1889-04-09,backman 
US401107A,1889-04-09,Richard de saussure bacot 
US401108A,1889-04-09,Screw-cutting die-head 
US401109A,1889-04-09,Preserving fruit 
US401110A,1889-04-09,Table or stand for exhibiting cloaks 
US401111A,1889-04-09,Steam-calorimeter 
US401112A,1889-04-09,Wire cable 
