patent_number,date,title
US532350A,1895-01-08,Machine-wrench 
US532351A,1895-01-08,Neck-yoke 
US532352A,1895-01-08,Machine for finishing wool boots 
US532353A,1895-01-08,Alexander wurts 
US532354A,1895-01-08,Alexander jay wurts 
US532355A,1895-01-08,Franz carl bellinger 
US532356A,1895-01-08,Albert t 
US532357A,1895-01-08,George erick boostrom 
US532358A,1895-01-08,Cutting-roller for tube-cleaners 
US532359A,1895-01-08,Samuel j 
US532360A,1895-01-08,Safety attachment foe cabs 
US532361A,1895-01-08,Pot and lid 
US532362A,1895-01-08,Office-indicator 
US532363A,1895-01-08,Daniel chough 
US532364A,1895-01-08,Tie and fastening for railway-rails 
US532365A,1895-01-08,Splice 
US532366A,1895-01-08,Tool-handle fastening 
US532367A,1895-01-08,Henry fletcher 
US532368A,1895-01-08,Machine for casting and setting type 
US532369A,1895-01-08,Ditching-machine 
US532370A,1895-01-08,Armillary sphere 
US532371A,1895-01-08,Moses h 
US532372A,1895-01-08,Animal-poke 
US532373A,1895-01-08,Charles hactger 
US532374A,1895-01-08,Apparatus for heating and filtering water 
US532375A,1895-01-08,Blacking-box holder 
US532376A,1895-01-08,Waste-pipe cleaner 
US532377A,1895-01-08,Waterrstill 
US532378A,1895-01-08,George l 
US532379A,1895-01-08,Oil-burner 
US532380A,1895-01-08,Gas-operated firearm 
US532381A,1895-01-08,Suspender-buckle 
US532382A,1895-01-08,Cu rtain -stretc h er 
US532383A,1895-01-08,Calculator 
US532384A,1895-01-08,Stovepipe-retaining device 
US532385A,1895-01-08,matthews 
US532386A,1895-01-08,Cotton-press 
US532387A,1895-01-08,Bench-hook 
US532388A,1895-01-08,Boiler-brace 
US532389A,1895-01-08,Dust-separator 
US532390A,1895-01-08,Watee 
US532391A,1895-01-08,And frank sohefold 
US532392A,1895-01-08,Corn-harvester 
US532393A,1895-01-08,Guard for street-railway cars 
US532394A,1895-01-08,rawson 
US532395A,1895-01-08,Sash-lock 
US532396A,1895-01-08,Adjustable support for school furniture 
US532397A,1895-01-08,Island 
US532398A,1895-01-08,Paul rudolph 
US532399A,1895-01-08,scott 
US532400A,1895-01-08,Cornelius d 
US532401A,1895-01-08,Hook and eye 
US532402A,1895-01-08,Charles woodbury stimson 
US532403A,1895-01-08,Hose-rack 
US532404A,1895-01-08,thorp 
US532405A,1895-01-08,theelfall 
US532406A,1895-01-08,Photo-lithd 
US532407A,1895-01-08,Non-conducting covering 
US532408A,1895-01-08,David albert wesley 
US532409A,1895-01-08,Instrument for wiring tags to articles 
US532410A,1895-01-08,alexander 
US532411A,1895-01-08,Illuminated street-car sign 
US532412A,1895-01-08,bilbault 
US532413A,1895-01-08,Lorenzo d 
US532414A,1895-01-08,Martin christopherson 
US532415A,1895-01-08,closz 
US532416A,1895-01-08,Half to michael clune 
US532417A,1895-01-08,Peess 
US532418A,1895-01-08,Drying-kiln 
US532419A,1895-01-08,haines 
US532420A,1895-01-08,Joseph hirth 
US532421A,1895-01-08,Laender 
US532422A,1895-01-08,johnson 
US532423A,1895-01-08,latimer 
US532424A,1895-01-08,Ence b 
US532425A,1895-01-08,Books 
US532426A,1895-01-08,Silas h 
US532427A,1895-01-08,Coal-separator 
US532428A,1895-01-08,Of same place 
US532429A,1895-01-08,Elastic oe antiqonotfssion heel and sole foe boots 
US532430A,1895-01-08,Mowing-machine 
US532431A,1895-01-08,Hose-rack 
US532432A,1895-01-08,Hose-carriage 
US532433A,1895-01-08,Buckle 
US532434A,1895-01-08,Apparatus for removing stamped metal articles from dies 
US532435A,1895-01-15,House ventilation 
US532436A,1895-01-15,Horse-detaching device 
US532437A,1895-01-15,Apparatus for making cores 
US532438A,1895-01-15,Smoke-purifier 
US532439A,1895-01-15,Fly-screen for windows 
US532440A,1895-01-15,Car-coupling 
US532441A,1895-01-15,System of power transmission 
US532442A,1895-01-15,Wagon-body fastener 
US532443A,1895-01-15,Differential pattern-machine 
US532444A,1895-01-15,Bicycle-saddle 
US532445A,1895-01-15,Stone-working tool 
US532446A,1895-01-15,Extension temple or bow for testing-frames 
US532447A,1895-01-15,William dryden 
US532448A,1895-01-15,Conduit railway-trolley 
US532449A,1895-01-15,Conduit electric railway 
US532450A,1895-01-15,Said ecki 
US532451A,1895-01-15,Apparatus for manufacturing gas 
US532452A,1895-01-15,Furnace attachment 
US532453A,1895-01-15,Wind-wheel 
US532454A,1895-01-15,Arlington ingalls farnam 
US532455A,1895-01-15,Bridle-bit 
US532456A,1895-01-15,Fred b 
US532457A,1895-01-15,Shape-metal-cutting machine 
US532458A,1895-01-15,Hydrocarbon-burner or gas-generator 
US532459A,1895-01-15,Apparatus for moistening gummed surfaces 
US532460A,1895-01-15,Mold foeming machine 
US532461A,1895-01-15,Surgical splint 
US532462A,1895-01-15,Polishing-mitten 
US532463A,1895-01-15,Office-indicator 
US532464A,1895-01-15,-jackson 
US532465A,1895-01-15,Soap-making compound 
US532466A,1895-01-15,Sydney lee 
US532467A,1895-01-15,Process of making granulated compound lye 
US532468A,1895-01-15,Arthur d 
US532469A,1895-01-15,Lubricator 
US532470A,1895-01-15,Fence 
US532471A,1895-01-15,Cleaner and oiler for band-saw wheels 
US532472A,1895-01-15,Countersink-tool 
US532473A,1895-01-15,mitchell 
US532474A,1895-01-15,Cloth 
US532475A,1895-01-15,morgan 
US532476A,1895-01-15,Alfred h 
US532477A,1895-01-15,Martin van buren nichols and james allen eraser 
US532478A,1895-01-15,Oehrle 
US532479A,1895-01-15,Karl pathe and oscar dressel 
US532480A,1895-01-15,perky 
US532481A,1895-01-15,Henry d 
US532482A,1895-01-15,Hot-water circulator 
US532483A,1895-01-15,Peter poertner and william romunder 
US532484A,1895-01-15,Et produits chemiques de st 
US532485A,1895-01-15,Journal-box lubricator 
US532487A,1895-01-15,Window-ventilator 
US532488A,1895-01-15,Apparatus 
US532489A,1895-01-15,Flexible door 
US532490A,1895-01-15,Revolving shade for baby-carriages 
US532491A,1895-01-15,Half to thomas a 
US532493A,1895-01-15,Propeller 
US532494A,1895-01-15,Thomas smith tait and john hood 
US532495A,1895-01-15,taylor 
US532496A,1895-01-15,Siphon draft device 
US532497A,1895-01-15,John htjber thamer 
US532498A,1895-01-15,Island 
US532499A,1895-01-15,Island 
US532500A,1895-01-15,Machine foe molding and peessino tiles 
US532501A,1895-01-15,tower 
US532502A,1895-01-15,ubbo a 
US532503A,1895-01-15,Et produits chemiques de st 
US532504A,1895-01-15,Handle for coffee or tea pots 
US532505A,1895-01-15,Savings-bank 
US532506A,1895-01-15,Henry westphal 
US532507A,1895-01-15,Combined umbrella-stand and hat and coat rack 
US532508A,1895-01-15,Clarence o 
US532509A,1895-01-15,Cutting-nippers 
US532510A,1895-01-15,Cutting-chain 
US532511A,1895-01-15,Cutting-chain for mining-machines 
US532512A,1895-01-15,Guide and tension f 
US532513A,1895-01-15,Fruit-picking shears 
US532514A,1895-01-15,wilson 
US532515A,1895-01-15,Leveling-instrument 
US532516A,1895-01-15,Ballot-box 
US532517A,1895-01-15,Tripod 
US532518A,1895-01-15,Washingto 
US532519A,1895-01-15,Car-coupling 
US532520A,1895-01-15,Stem winding and setting mechanism for watches 
US532521A,1895-01-15,conner 
US532522A,1895-01-15,Dish-cleaner 
US532523A,1895-01-15,Dish-cleaner 
US532524A,1895-01-15,John c 
US532525A,1895-01-15,John c 
US532526A,1895-01-15,John annan bryce 
US532527A,1895-01-15,Flushing-pump 
US532528A,1895-01-15,campbell 
US532529A,1895-01-15,Piston-rod and method of protecting same 
US532530A,1895-01-15,Anti freezing-valve 
US532531A,1895-01-15,chester  
US532532A,1895-01-15,Staff-turning lathe 
US532533A,1895-01-15,Heating-boiler 
US532534A,1895-01-15,Harness 
US532535A,1895-01-15,Administrator of frank s 
US532536A,1895-01-15,Frederick r 
US532537A,1895-01-15,Harry p 
US532538A,1895-01-15,Harry p 
US532539A,1895-01-15,Flushing-tank 
US532540A,1895-01-15,Beer-keg 
US532541A,1895-01-15,Spraying-nozzle 
US532542A,1895-01-15,Malt-stirrer 
US532543A,1895-01-15,Malt-stirrer 
US532544A,1895-01-15,Malt-house 
US532545A,1895-01-15,Malting-floor 
US532546A,1895-01-15,Horace  
US532547A,1895-01-15,Bicycle-saddle 
US532548A,1895-01-15,Printing-press 
US532549A,1895-01-15,Alternating-current motor 
US532550A,1895-01-15,Gael haggenmacher 
US532551A,1895-01-15,Ments 
US532552A,1895-01-15,Beer-cooler 
US532553A,1895-01-15,Otto hentschel 
US532554A,1895-01-15,Machine for cutting candy 
US532555A,1895-01-15,Gas-engine 
US532556A,1895-01-15,Apparatus for packing stuffing-boxes 
US532557A,1895-01-15,Packing-hook 
US532558A,1895-01-15,Island 
US532559A,1895-01-15,And manchester 
US532560A,1895-01-15,And manchester 
US532561A,1895-01-15,And manchester 
US532562A,1895-01-15,corey 
US532563A,1895-01-15,Leopold kaczander 
US532564A,1895-01-15,Currycomb 
US532565A,1895-01-15,Rod-mill reel 
US532566A,1895-01-15,Car-fender 
US532567A,1895-01-15,Head-protector 
US532568A,1895-01-15,von leesen 
US532569A,1895-01-15,Christophea leffingwell 
US532570A,1895-01-15,Olleuchs 
US532571A,1895-01-15,Photograp 
US532572A,1895-01-15,Machine for assembling parts of link belts 
US532573A,1895-01-15,The korbij peters co 
US532574A,1895-01-15,Dayid c 
US532575A,1895-01-15,Cork-extractor 
US532576A,1895-01-15,Closed-conduit electric railway 
US532577A,1895-01-15,Ments 
US532578A,1895-01-15,Smoke-abating furnace 
US532579A,1895-01-15,Folding-bed hinge 
US532580A,1895-01-15,Coat hanger 
US532581A,1895-01-15,Automatic door-opener 
US532582A,1895-01-15,Wastfln 
US532583A,1895-01-15,Elevator-controlling device 
US532584A,1895-01-15,Top for blast-furnaces 
US532585A,1895-01-15,Adolf riciiteb 
US532586A,1895-01-15,Water-gas apparatus 
US532587A,1895-01-15,Jewelry 
US532588A,1895-01-15,Contact device foe electrical 
US532589A,1895-01-15,William f 
US532590A,1895-01-15,John schnepf 
US532591A,1895-01-15,Willow 
US532592A,1895-01-15,schubbert 
US532593A,1895-01-15,Charles f 
US532594A,1895-01-15,scott 
US532595A,1895-01-15,Current water-wheel 
US532596A,1895-01-15,Propelling mechanism for vehicles 
US532597A,1895-01-15,shireman 
US532598A,1895-01-15,Lamp-stand 
US532599A,1895-01-15,Device for weaving cross-wires in wire fences 
US532600A,1895-01-15,Island 
US532601A,1895-01-15,Skirted trousers 
US532602A,1895-01-15,Dress-form 
US532603A,1895-01-15,Corn-planter 
US532604A,1895-01-15,Air-shaft 
US532605A,1895-01-15,Annunciator for telephonic circuits 
US532606A,1895-01-15,Anchor 
US532607A,1895-01-15,steinmetz 
US532608A,1895-01-15,Hame-staple 
US532609A,1895-01-15,Warren h 
US532610A,1895-01-15,Car-fender 
US532611A,1895-01-15,George townsend 
US532612A,1895-01-15,Air-feeding device for steam-generators 
US532613A,1895-01-15,tucek 
US532614A,1895-01-15,Adjustable coupling for boiler-drums 
US532615A,1895-01-15,Ments 
US532616A,1895-01-15,Centrifugal and centripetal lubricator 
US532617A,1895-01-15,Centrifugal and centripetal lubricator 
US532618A,1895-01-15,Car-axle lubricator 
US532619A,1895-01-15,Card-rack for duplicate whist 
US532620A,1895-01-15,Boot or shoe cleaner 
US532621A,1895-01-15,Brake for railway-cars 
US532622A,1895-01-15,Haupt 
US532623A,1895-01-15,wright 
US532624A,1895-01-15,Dumping mechanism 
US532625A,1895-01-15,Apparatus foe harmonic analysis 
US532626A,1895-01-15,Device for bundling cigars 
US532627A,1895-01-15,Life-boat 
US532628A,1895-01-15,Hair-clipping machine 
US532629A,1895-01-15,Screen 
US532630A,1895-01-15,Measuring-bottle 
US532631A,1895-01-15,Traveling-bag 
US532632A,1895-01-15,Frank j 
US532633A,1895-01-15,Railway block-signal 
US532634A,1895-01-15,Wrench 
US532635A,1895-01-15,Bell-hanging device 
US532636A,1895-01-15,Tile-decorating apparatus 
US532637A,1895-01-15,browne 
US532638A,1895-01-15,olamond 
US532639A,1895-01-15,Photographic flash-light machine 
US532640A,1895-01-15,Theodor cohn 
US532641A,1895-01-15,Vehicle-brake 
US532642A,1895-01-15,John s 
US532643A,1895-01-15,Car-coupling 
US532644A,1895-01-15,Churn 
US532645A,1895-01-15,Said browne and stowell 
US532646A,1895-01-15,Corn-harvester 
US532647A,1895-01-15,Loading-machine 
US532648A,1895-01-15,Tongue-support 
US532649A,1895-01-15,downey 
US532650A,1895-01-15,downey 
US532651A,1895-01-15,Refrigerator-car 
US532652A,1895-01-15,Fruit-box cover 
US532653A,1895-01-15,Mop-wringer 
US532654A,1895-01-15,farwell 
US532655A,1895-01-15,System of steam-piping 
US532656A,1895-01-15,William j 
US532657A,1895-01-15,Corn-harvester 
US532658A,1895-01-15,Folding ruler 
US532659A,1895-01-15,Charles a 
US532660A,1895-01-15,Process of manufacturing tin-plate 
US532661A,1895-01-15,Shingle-marker 
US532662A,1895-01-15,Electric switch 
US532663A,1895-01-15,hanson 
US532664A,1895-01-15,Bicycle-rest 
US532665A,1895-01-15,Tings 
US532666A,1895-01-15,Surgical instrument 
US532667A,1895-01-15,Garment-supporter 
US532668A,1895-01-15,Railroad-switch 
US532669A,1895-01-15,X- p permutation-lock 
US532670A,1895-01-15,Third to charles l 
US532671A,1895-01-15,Method of and apparatus for making- bags 
US532672A,1895-01-15,Benjamin firth kettle 
US532673A,1895-01-15,Gordon land 
US532674A,1895-01-15,Combined flat and dumping car 
US532675A,1895-01-15,Window-fastener 
US532676A,1895-01-15,Portable dental chair 
US532677A,1895-01-15,Combination subsoil and turning plow 
US532678A,1895-01-15,Abraham martin 
US532679A,1895-01-15,mason 
US532680A,1895-01-15,Willibald merl 
US532681A,1895-01-15,John h 
US532682A,1895-01-15,Walter mills 
US532683A,1895-01-15,Car-fender 
US532684A,1895-01-15,Crate 
US532685A,1895-01-15,Apparatus for cleaning cisterns 
US532686A,1895-01-15,Window-screen 
US532687A,1895-01-15,Transplanter 
US532688A,1895-01-15,Newspaper-wrapping machine 
US532689A,1895-01-15,Soil-pulverizer 
US532690A,1895-01-15,Boiler and metallurgical furnace 
US532691A,1895-01-15,Type-writing machine 
US532692A,1895-01-15,Metal cutting-off and centering machine 
US532693A,1895-01-15,nichols 
US532694A,1895-01-15,Hydraulic motor 
US532695A,1895-01-15,Half to james f 
US532696A,1895-01-15,Stone-molding device 
US532697A,1895-01-15,Henry d 
US532698A,1895-01-15,Henry d 
US532699A,1895-01-15,Julius g 
US532700A,1895-01-15,Extension-ladder 
US532701A,1895-01-15,Batteky plates 
US532702A,1895-01-15,Apparatus for operating glass-molds 
US532703A,1895-01-15,Lock attachment 
US532704A,1895-01-15,And ludwig kloz 
US532705A,1895-01-15,Detachable-link drive-chain 
US532706A,1895-01-15,Horace l 
US532707A,1895-01-15,Blower or pump 
US532708A,1895-01-15,Belt-hook slide 
US532709A,1895-01-15,Thomas saxton 
US532710A,1895-01-15,Rail-joint 
US532711A,1895-01-15,Band-cutter and feeder 
US532712A,1895-01-15,Cheese-cutter 
US532713A,1895-01-15,Rowlock 
US532714A,1895-01-15,Thole-pin rowlock 
US532715A,1895-01-15,Heinrich wagner 
US532716A,1895-01-15,Island 
US532717A,1895-01-15,Wire-stretcher 
US532718A,1895-01-15,broich 
US532719A,1895-01-15,Pierre-dansereau 
US532720A,1895-01-15,dennis 
US532721A,1895-01-15,dennis 
US532722A,1895-01-15,dennis 
US532723A,1895-01-15,dennis 
US532724A,1895-01-15,dennis 
US532725A,1895-01-15,dennis 
US532726A,1895-01-15,Fourths to george f 
US532727A,1895-01-15,Athlete s supporter 
US532728A,1895-01-15,Paving-tile 
US532729A,1895-01-15,Cooking utensil 
US532730A,1895-01-15,Coal-m in ing 
US532731A,1895-01-15,Apparatus 
US532732A,1895-01-15,Detachable pad for breast-straps 
US532733A,1895-01-15,Fred ide 
US532734A,1895-01-15,Governor for steam-engines 
US532735A,1895-01-15,Brush-machine 
US532736A,1895-01-15,Grain-bin 
US532737A,1894-04-14,miles 
US532738A,1895-01-15,Earth or sand auger 
