patent_number,date,title,tokens,nltk_pos,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len
US1604150A,1917-11-17,Girdel,['Girdel'],"[('Girdel', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1604162A,1924-11-07,Trolley,['Trolley'],"[('Trolley', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1604187A,1925-04-06,Toy,['Toy'],"[('Toy', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1604196A,1925-10-19,Rheostat,['Rheostat'],"[('Rheostat', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1604205A,1924-06-04,Bedpan,['Bedpan'],"[('Bedpan', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1604212A,1918-06-04,Speedometer,['Speedometer'],"[('Speedometer', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1604261A,1925-01-09,Sign,['Sign'],"[('Sign', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1604283A,1922-05-18,Governor,['Governor'],"[('Governor', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1604292A,1922-06-05,Furnace,['Furnace'],"[('Furnace', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1604299A,1923-05-17,Handwheel,['Handwheel'],"[('Handwheel', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1604343A,1923-11-10,Mop,['Mop'],"[('Mop', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1604348A,1925-07-03,Loader,['Loader'],"[('Loader', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1604373A,1920-12-27,Connecter,['Connecter'],"[('Connecter', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1604392A,1926-10-26,Esnest,['Esnest'],"[('Esnest', 'JJS')]","['PROPN', 'SPACE']",[],1,0,2
US1604418A,1919-03-19,Separator,['Separator'],"[('Separator', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1604448A,1925-07-27,Fan,['Fan'],"[('Fan', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1604460A,1925-12-05,Flytrap,['Flytrap'],"[('Flytrap', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1604461A,1926-01-22,Toy,['Toy'],"[('Toy', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1604487A,1924-03-31,Compressor,['Compressor'],"[('Compressor', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1604490A,1925-05-26,Screen,['Screen'],"[('Screen', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1604504A,1924-08-26,Ruler,['Ruler'],"[('Ruler', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1604511A,1924-01-19,Pessary,['Pessary'],"[('Pessary', 'JJ')]","['PROPN', 'SPACE']",[],1,0,2
US1604518A,1923-10-26,Catheter,['Catheter'],"[('Catheter', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1604542A,1926-04-29,Connecter,['Connecter'],"[('Connecter', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1604546A,1923-03-03,Separator,['Separator'],"[('Separator', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1604547A,1926-04-22,Fuse,['Fuse'],"[('Fuse', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1604549A,1925-06-23,Toy,['Toy'],"[('Toy', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1604552A,1925-01-10,Condenser,['Condenser'],"[('Condenser', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1604561A,1923-08-31,Fencepost,['Fencepost'],"[('Fencepost', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1604570A,1925-09-15,Brake,['Brake'],"[('Brake', 'VB')]","['PROPN', 'SPACE']",[],1,0,2
US1604582A,1925-12-03,Envelope,['Envelope'],"[('Envelope', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1604594A,1925-09-14,Piston,['Piston'],"[('Piston', 'NN')]","['PROPN', 'SPACE']",['GPE'],1,0,2
US1604614A,1925-02-19,Decoy,['Decoy'],"[('Decoy', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1604615A,1925-05-13,Decoy,['Decoy'],"[('Decoy', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1604624A,1923-10-16,Planter,['Planter'],"[('Planter', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1604626A,1923-05-22,Loader,['Loader'],"[('Loader', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1604631A,1926-10-26,Ledger tray,"['Ledger', 'tray']","[('Ledger', 'NNP'), ('tray', 'NN')]","['PROPN', 'VERB']",[],1,0,2
US1604676A,1925-04-30,Barge,['Barge'],"[('Barge', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1604708A,1921-09-26,Shingle,['Shingle'],"[('Shingle', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1604724A,1925-03-25,Washtub,['Washtub'],"[('Washtub', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1604731A,1924-04-19,Toothbrush,['Toothbrush'],"[('Toothbrush', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1604746A,1926-06-21,Cultivator,['Cultivator'],"[('Cultivator', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1604751A,1926-03-12,Blowtorch,['Blowtorch'],"[('Blowtorch', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1604759A,1925-11-17,Siphon,['Siphon'],"[('Siphon', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1604778A,1926-10-26,August klages,"['August', 'klages']","[('August', 'NNP'), ('klages', 'NNS')]","['PROPN', 'NOUN']",['DATE'],1,0,2
US1604779A,1923-07-13,Desuperheater,['Desuperheater'],"[('Desuperheater', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1604812A,1925-04-13,Joint,['Joint'],"[('Joint', 'JJ')]","['PROPN', 'SPACE']",[],1,0,2
US1604814A,1924-06-11,Anchor,['Anchor'],"[('Anchor', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1604827A,1924-06-05,Piston,['Piston'],"[('Piston', 'NN')]","['PROPN', 'SPACE']",['GPE'],1,0,2
US1604832A,1922-06-16,Undergarment,['Undergarment'],"[('Undergarment', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1604834A,1925-11-21,Snubber,['Snubber'],"[('Snubber', 'NNP')]","['PROPN', 'SPACE']",[],1,0,2
US1604839A,1925-06-11,Headlight,['Headlight'],"[('Headlight', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1604861A,1926-02-24,Fender,['Fender'],"[('Fender', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1604869A,1926-02-01,Heater,['Heater'],"[('Heater', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1604877A,1925-08-29,Fan,['Fan'],"[('Fan', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1604880A,1926-10-26,Oliveb cooke,"['Oliveb', 'cooke']","[('Oliveb', 'NNP'), ('cooke', 'VBD')]","['PROPN', 'NOUN']",['GPE'],1,0,2
US1604883A,1924-05-17,Pantograph,['Pantograph'],"[('Pantograph', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1604895A,1926-05-01,Toy,['Toy'],"[('Toy', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1604942A,1925-07-03,Scarifier,['Scarifier'],"[('Scarifier', 'NN')]","['PROPN', 'SPACE']",['ORG'],1,0,2
US1604954A,1925-09-21,Overshoe,['Overshoe'],"[('Overshoe', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1604963A,1926-02-12,Hanger,['Hanger'],"[('Hanger', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1604994A,1925-08-31,Propeller,['Propeller'],"[('Propeller', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1605018A,1926-03-01,Furnace,['Furnace'],"[('Furnace', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1605022A,1923-09-06,Strainer,['Strainer'],"[('Strainer', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1605033A,1919-11-03,Connecter,['Connecter'],"[('Connecter', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1605034A,1920-07-14,Governor,['Governor'],"[('Governor', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1605040A,1925-07-16,Piston,['Piston'],"[('Piston', 'NN')]","['PROPN', 'SPACE']",['GPE'],1,0,2
US1605058A,1925-09-23,Container,['Container'],"[('Container', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1605078A,1921-04-19,Forecarriage,['Forecarriage'],"[('Forecarriage', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1605080A,1923-09-21,Ventilator,['Ventilator'],"[('Ventilator', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1605102A,1925-07-02,Fender,['Fender'],"[('Fender', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1605139A,1923-04-05,Drier,['Drier'],"[('Drier', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1605156A,1923-04-12,Bookholder,['Bookholder'],"[('Bookholder', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1605182A,1925-03-17,Generator,['Generator'],"[('Generator', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1605204A,1924-03-01,Spike,['Spike'],"[('Spike', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1605209A,1926-11-02,bloch,['bloch'],"[('bloch', 'NN')]",['PROPN'],[],1,0,1
US1605218A,1925-04-17,Furnace,['Furnace'],"[('Furnace', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1605242A,1922-08-07,Sprinkler,['Sprinkler'],"[('Sprinkler', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1605246A,1924-06-23,Birdcage,['Birdcage'],"[('Birdcage', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1605247A,1924-06-23,Birdcage,['Birdcage'],"[('Birdcage', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1605248A,1924-06-23,Birdcage,['Birdcage'],"[('Birdcage', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1605252A,1926-11-02,of toledo,"['of', 'toledo']","[('of', 'IN'), ('toledo', 'NN')]","['ADP', 'PROPN']",['GPE'],1,0,2
US1605312A,1923-05-18,Condenser,['Condenser'],"[('Condenser', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1605325A,1923-10-15,Sprinkler,['Sprinkler'],"[('Sprinkler', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1605331A,1923-12-26,Drill,['Drill'],"[('Drill', 'VB')]","['PROPN', 'SPACE']",[],1,0,2
US1605335A,1925-02-04,Cuspidor,['Cuspidor'],"[('Cuspidor', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1605358A,1925-06-09,Mold,['Mold'],"[('Mold', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1605373A,1924-11-28,Creel,['Creel'],"[('Creel', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1605406A,1926-11-02,Wave motor,"['Wave', 'motor']","[('Wave', 'NNP'), ('motor', 'NN')]","['PROPN', 'NOUN']",['ORG'],1,0,2
US1605443A,1923-11-08,Vault,['Vault'],"[('Vault', 'NN')]","['PROPN', 'SPACE']",['ORG'],1,0,2
US1605444A,1923-11-08,Vault,['Vault'],"[('Vault', 'NN')]","['PROPN', 'SPACE']",['ORG'],1,0,2
US1605465A,1925-04-20,Toy,['Toy'],"[('Toy', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1605474A,1923-03-31,Temple,['Temple'],"[('Temple', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1605478A,1925-05-23,Firearm,['Firearm'],"[('Firearm', 'NN')]","['PROPN', 'SPACE']",['ORG'],1,0,2
US1605534A,1924-01-14,Receptacle,['Receptacle'],"[('Receptacle', 'NN')]","['PROPN', 'SPACE']",['NORP'],1,0,2
US1605555A,1923-01-13,Container,['Container'],"[('Container', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1605556A,1923-01-13,Container,['Container'],"[('Container', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1605562A,1923-11-23,Clutch,['Clutch'],"[('Clutch', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1605566A,1924-10-28,Doorframe,['Doorframe'],"[('Doorframe', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1605598A,1925-03-05,Window,['Window'],"[('Window', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1605609A,1924-01-02,Depositor,['Depositor'],"[('Depositor', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1605625A,1925-08-03,Headlight,['Headlight'],"[('Headlight', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1605636A,1925-05-07,Broom,['Broom'],"[('Broom', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1605651A,1926-01-09,Brush,['Brush'],"[('Brush', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1605655A,1923-05-07,Shell,['Shell'],"[('Shell', 'NN')]","['PROPN', 'SPACE']",['ORG'],1,0,2
US1605659A,1926-11-02,kidder,['kidder'],"[('kidder', 'NN')]","['PROPN', 'SPACE']",['ORG'],1,0,2
US1605660A,1926-11-02,kidder,['kidder'],"[('kidder', 'NN')]",['PROPN'],['ORG'],1,0,1
US1605668A,1926-11-02,Jacinto laguna,"['Jacinto', 'laguna']","[('Jacinto', 'NNP'), ('laguna', 'NN')]","['PROPN', 'NOUN']",[],1,0,2
US1605687A,1921-04-23,Carousel,['Carousel'],"[('Carousel', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1605738A,1925-12-18,Toy,['Toy'],"[('Toy', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1605742A,1921-08-04,Pitman,['Pitman'],"[('Pitman', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1605747A,1925-01-12,Brake,['Brake'],"[('Brake', 'VB')]","['PROPN', 'SPACE']",[],1,0,2
US1605765A,1926-11-02,Taucet,['Taucet'],"[('Taucet', 'NN')]",['PROPN'],[],1,0,1
US1605774A,1926-11-02,Indicator,['Indicator'],"[('Indicator', 'NN')]",['PROPN'],[],1,0,1
US1605778A,1926-11-02,Walter a,"['Walter', 'a']","[('Walter', 'NNP'), ('a', 'DT')]","['PROPN', 'PRON']",[],1,0,2
US1605783A,1926-11-02,Gladys rttsh,"['Gladys', 'rttsh']","[('Gladys', 'NNP'), ('rttsh', 'NN')]","['PROPN', 'NOUN']",[],1,0,2
US1605793A,1926-11-02,Condenser,['Condenser'],"[('Condenser', 'NN')]",['PROPN'],[],1,0,1
US1605808A,1926-11-02,cochran,['cochran'],"[('cochran', 'NN')]",['PROPN'],[],1,0,1
US1605818A,1926-11-02,london,['london'],"[('london', 'NN')]",['PROPN'],['GPE'],1,0,1
US1605819A,1926-11-02,Signal,['Signal'],"[('Signal', 'NN')]",['PROPN'],['ORG'],1,0,1
US1605820A,1924-05-22,of london,"['of', 'london']","[('of', 'IN'), ('london', 'NN')]","['ADP', 'PROPN']",['GPE'],1,0,2
US1605843A,1926-11-02,Paitc,['Paitc'],"[('Paitc', 'NN')]",['PROPN'],[],1,0,1
US1605848A,1926-11-02,of brooklyn,"['of', 'brooklyn']","[('of', 'IN'), ('brooklyn', 'NN')]","['ADP', 'PROPN']",['GPE'],1,0,2
US1605850A,1926-11-02,of brooklyn,"['of', 'brooklyn']","[('of', 'IN'), ('brooklyn', 'NN')]","['ADP', 'PROPN']",['GPE'],1,0,2
US1605856A,1926-11-02,Serva,['Serva'],"[('Serva', 'NN')]",['PROPN'],['GPE'],1,0,1
US1605859A,1926-11-02,Station,['Station'],"[('Station', 'NN')]",['PROPN'],[],1,0,1
US1605871A,1926-11-02,Rheostat,['Rheostat'],"[('Rheostat', 'NN')]",['PROPN'],[],1,0,1
US1605875A,1926-11-02,Charles tireer,"['Charles', 'tireer']","[('Charles', 'NNP'), ('tireer', 'NN')]","['PROPN', 'NOUN']",[],1,0,2
US1605887A,1926-11-02,Strainer,['Strainer'],"[('Strainer', 'NN')]",['PROPN'],[],1,0,1
US1605894A,1926-11-02,homan,['homan'],"[('homan', 'NN')]",['PROPN'],[],1,0,1
US1605912A,1926-11-09,barker,['barker'],"[('barker', 'NN')]",['PROPN'],[],1,0,1
US1605947A,1926-11-09,Harry heady,"['Harry', 'heady']","[('Harry', 'NNP'), ('heady', 'NN')]","['PROPN', 'PROPN']",['ORG'],1,0,2
US1605950A,1926-11-09,Belt fastener,"['Belt', 'fastener']","[('Belt', 'NNP'), ('fastener', 'NN')]","['PROPN', 'NOUN']",[],1,0,2
US1605953A,1926-11-09,Chusetts,['Chusetts'],"[('Chusetts', 'NN')]",['PROPN'],['NORP'],1,0,1
US1605961A,1926-11-09,Tabel bemoveb,"['Tabel', 'bemoveb']","[('Tabel', 'NNP'), ('bemoveb', 'NN')]","['PROPN', 'NOUN']",['GPE'],1,0,2
US1605967A,1926-11-09,mcnutt,['mcnutt'],"[('mcnutt', 'NN')]",['PROPN'],[],1,0,1
US1605969A,1926-11-09,mitchell,['mitchell'],"[('mitchell', 'NN')]",['PROPN'],[],1,0,1
US1605971A,1926-11-09,neikirk,['neikirk'],"[('neikirk', 'NN')]",['PROPN'],[],1,0,1
US1605973A,1926-11-09,of milwaukee,"['of', 'milwaukee']","[('of', 'IN'), ('milwaukee', 'NN')]","['ADP', 'PROPN']",['GPE'],1,0,2
US1605974A,1926-11-09,of milwaukee,"['of', 'milwaukee']","[('of', 'IN'), ('milwaukee', 'NN')]","['ADP', 'PROPN']",['GPE'],1,0,2
US1605996A,1926-11-09,Pipe hanger,"['Pipe', 'hanger']","[('Pipe', 'NNP'), ('hanger', 'NN')]","['PROPN', 'NOUN']",[],1,0,2
US1606008A,1926-11-09,of milwaukee,"['of', 'milwaukee']","[('of', 'IN'), ('milwaukee', 'NN')]","['ADP', 'PROPN']",['GPE'],1,0,2
US1606014A,1926-11-09,wyatt,['wyatt'],"[('wyatt', 'NN')]",['PROPN'],[],1,0,1
US1606016A,1926-11-09,christophel,['christophel'],"[('christophel', 'NN')]",['PROPN'],[],1,0,1
US1606018A,1926-11-09,Alfred p,"['Alfred', 'p']","[('Alfred', 'NNP'), ('p', 'NN')]","['PROPN', 'NOUN']",[],1,0,2
US1606020A,1926-11-09,Hiram d,"['Hiram', 'd']","[('Hiram', 'NNP'), ('d', 'NN')]","['PROPN', 'PROPN']",[],1,0,2
US1606029A,1926-11-09,Eouse electric,"['Eouse', 'electric']","[('Eouse', 'NNP'), ('electric', 'JJ')]","['PROPN', 'NOUN']",[],1,0,2
US1606030A,1926-11-09,of brooklyn,"['of', 'brooklyn']","[('of', 'IN'), ('brooklyn', 'NN')]","['ADP', 'PROPN']",['GPE'],1,0,2
US1606034A,1926-11-09,of chicago,"['of', 'chicago']","[('of', 'IN'), ('chicago', 'NN')]","['ADP', 'PROPN']",['GPE'],1,0,2
US1606035A,1926-11-09,Philip s,"['Philip', 's']","[('Philip', 'NNP'), ('s', 'NN')]","['PROPN', 'VERB']",[],1,0,2
US1606042A,1926-11-09,quinlivan,['quinlivan'],"[('quinlivan', 'NN')]",['PROPN'],[],1,0,1
US1606043A,1926-11-09,of milwaukee,"['of', 'milwaukee']","[('of', 'IN'), ('milwaukee', 'NN')]","['ADP', 'PROPN']",['GPE'],1,0,2
US1606044A,1926-11-09,Semitrailer,['Semitrailer'],"[('Semitrailer', 'NN')]",['PROPN'],[],1,0,1
US1606045A,1926-11-09,sanford,['sanford'],"[('sanford', 'NN')]",['PROPN'],[],1,0,1
US1606052A,1926-11-09,District of,"['District', 'of']","[('District', 'NNP'), ('of', 'IN')]","['PROPN', 'ADP']",[],1,0,2
US1606061A,1926-11-09,Thomas e,"['Thomas', 'e']","[('Thomas', 'NNP'), ('e', 'NN')]","['PROPN', 'NOUN']",[],1,0,2
US1606065A,1926-11-09,Cord retriever,"['Cord', 'retriever']","[('Cord', 'NNP'), ('retriever', 'NN')]","['PROPN', 'ADV']",[],1,0,2
US1606085A,1926-11-09,Vehicle bumper,"['Vehicle', 'bumper']","[('Vehicle', 'NNP'), ('bumper', 'NN')]","['PROPN', 'NOUN']",[],1,0,2
US1606103A,1926-01-15,Radiostand,['Radiostand'],"[('Radiostand', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1606106A,1923-01-27,Crane,['Crane'],"[('Crane', 'NNP')]","['PROPN', 'SPACE']",[],1,0,2
US1606153A,1926-01-27,Rheostat,['Rheostat'],"[('Rheostat', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1606182A,1924-08-05,Stoker,['Stoker'],"[('Stoker', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1606185A,1924-10-10,Hopper,['Hopper'],"[('Hopper', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1606194A,1925-07-25,Receptacle,['Receptacle'],"[('Receptacle', 'NN')]","['PROPN', 'SPACE']",['NORP'],1,0,2
US1606213A,1926-04-02,Book,['Book'],"[('Book', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1606228A,1926-04-27,Crusher,['Crusher'],"[('Crusher', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1606257A,1925-08-25,Mop,['Mop'],"[('Mop', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1606264A,1926-11-09,Leon saives,"['Leon', 'saives']","[('Leon', 'NNP'), ('saives', 'NNS')]","['PROPN', 'VERB']",[],1,0,2
US1606269A,1924-09-22,Velocipede,['Velocipede'],"[('Velocipede', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1606275A,1925-07-24,Pipe,['Pipe'],"[('Pipe', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1606325A,1926-08-17,Glove,['Glove'],"[('Glove', 'VB')]","['PROPN', 'SPACE']",[],1,0,2
US1606328A,1922-12-09,Weeder,['Weeder'],"[('Weeder', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1606392A,1926-11-09,Steeriito wheel,"['Steeriito', 'wheel']","[('Steeriito', 'NNP'), ('wheel', 'NN')]","['PROPN', 'NOUN']",[],1,0,2
US1606405A,1924-03-24,Gearing,['Gearing'],"[('Gearing', 'VBG')]","['PROPN', 'SPACE']",[],1,0,2
US1606411A,1923-11-01,Headlight,['Headlight'],"[('Headlight', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1606412A,1921-10-21,Hoist,['Hoist'],"[('Hoist', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1606433A,1923-12-06,Condenser,['Condenser'],"[('Condenser', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1606454A,1922-07-01,Mattress,['Mattress'],"[('Mattress', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1606494A,1925-05-25,Heater,['Heater'],"[('Heater', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1606496A,1925-08-29,Roofing,['Roofing'],"[('Roofing', 'VBG')]","['PROPN', 'SPACE']",[],1,0,2
US1606537A,1925-08-22,Brush,['Brush'],"[('Brush', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1606540A,1926-11-09,of brooklyn,"['of', 'brooklyn']","[('of', 'IN'), ('brooklyn', 'NN')]","['ADP', 'PROPN']",['GPE'],1,0,2
US1606549A,1926-11-09,Vehicle heater,"['Vehicle', 'heater']","[('Vehicle', 'NNP'), ('heater', 'NN')]","['PROPN', 'NOUN']",[],1,0,2
US1606611A,1923-03-08,Creel,['Creel'],"[('Creel', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1606628A,1923-08-01,Loader,['Loader'],"[('Loader', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1606630A,1925-03-06,Lantern,['Lantern'],"[('Lantern', 'JJ')]","['PROPN', 'SPACE']",[],1,0,2
US1606632A,1925-11-02,Shade,['Shade'],"[('Shade', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1606642A,1925-04-08,Plowpoint,['Plowpoint'],"[('Plowpoint', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1606657A,1924-09-10,Burner,['Burner'],"[('Burner', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1606664A,1925-08-11,Ventilator,['Ventilator'],"[('Ventilator', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1606667A,1923-07-07,Belt,['Belt'],"[('Belt', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1606669A,1924-04-11,Percolator,['Percolator'],"[('Percolator', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1606681A,1926-06-05,Brake,['Brake'],"[('Brake', 'VB')]","['PROPN', 'SPACE']",[],1,0,2
US1606688A,1925-06-27,Belt,['Belt'],"[('Belt', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1606693A,1924-09-08,Filter,['Filter'],"[('Filter', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1606697A,1925-05-20,Post,['Post'],"[('Post', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1606714A,1925-08-22,Darbie,['Darbie'],"[('Darbie', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1606720A,1926-11-09,James pollock,"['James', 'pollock']","[('James', 'NNP'), ('pollock', 'NN')]","['PROPN', 'VERB']",[],1,0,2
US1606733A,1925-10-16,Hopper,['Hopper'],"[('Hopper', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1606759A,1923-08-01,Gearing,['Gearing'],"[('Gearing', 'VBG')]","['PROPN', 'SPACE']",[],1,0,2
US1606788A,1924-12-17,Lubricant,['Lubricant'],"[('Lubricant', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1606820A,1923-12-03,Furnace,['Furnace'],"[('Furnace', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1606839A,1925-11-11,Cultivator,['Cultivator'],"[('Cultivator', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1606840A,1923-03-27,Stool,['Stool'],"[('Stool', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1606862A,1925-12-30,Spat,['Spat'],"[('Spat', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1606906A,1926-11-16,Vania,['Vania'],"[('Vania', 'NNP')]",['PROPN'],['GPE'],1,0,1
US1606920A,1924-03-22,Shirt,['Shirt'],"[('Shirt', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1606939A,1926-11-16,toledo,['toledo'],"[('toledo', 'NN')]",['PROPN'],['GPE'],1,0,1
US1606948A,1926-11-16,Gear shift,"['Gear', 'shift']","[('Gear', 'NNP'), ('shift', 'NN')]","['PROPN', 'NOUN']",[],1,0,2
US1606949A,1924-09-18,Distributor,['Distributor'],"[('Distributor', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1607015A,1926-04-29,Hoist,['Hoist'],"[('Hoist', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1607021A,1926-04-14,Gate,['Gate'],"[('Gate', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1607045A,1925-05-29,Hanger,['Hanger'],"[('Hanger', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1607055A,1925-08-08,Doll,['Doll'],"[('Doll', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1607085A,1926-04-29,Clasp,['Clasp'],"[('Clasp', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1607092A,1925-07-20,Ventilator,['Ventilator'],"[('Ventilator', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1607099A,1924-12-05,Locker,['Locker'],"[('Locker', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
